timestamp(s),nodeId,src,seq,dst,ttl,hops,rssi(dBm),battery(mV),score,sf,energyJ,energyFrac,forwarded,ok
1139.035127545,7,7,99,3,63,0,0,4200,75,8,38866.243711129,0.999646186,0,1
1139.174904135,6,7,99,3,62,1,0,4200,72,8,38867.554435785,0.999679898,1,1
1139.264742471,3,3,98,6,63,0,0,4200,75,8,38865.706471603,0.999632368,0,1
1140.493470961,1,1,100,3,63,0,0,4200,75,8,38866.717456461,0.999658371,0,1
1141.877940882,0,0,97,5,63,0,0,4200,75,8,38868.370015268,0.999700875,0,1
1142.144748858,2,2,100,7,63,0,0,4200,75,8,38868.366137201,0.999700775,0,1
1142.414766730,0,0,20,65535,63,0,0,4200,0,8,38868.300784955,0.999699094,0,1
1142.807546093,1,1,20,65535,63,0,0,4200,0,7,38866.657705506,0.999656834,0,1
1143.595940747,3,3,20,65535,63,0,0,4200,0,7,38865.637340660,0.999630590,0,1
1144.213289177,6,6,99,0,63,0,0,4200,75,8,38867.464065423,0.999677574,0,1
1144.600531278,5,5,104,8,63,0,0,4200,75,8,38866.910659007,0.999663340,0,1
1144.686673106,8,8,101,2,63,0,0,4200,75,8,38868.268125788,0.999698254,0,1
1144.826449698,7,8,101,2,62,1,0,4200,72,8,38866.128767117,0.999643230,1,1
1144.966226288,6,8,101,2,61,2,0,4200,69,8,38867.394757309,0.999675791,1,1
1145.285564319,4,4,100,2,63,0,0,4199,75,8,38863.202080043,0.999567955,0,1
1145.425340909,1,4,100,2,62,1,0,4200,72,8,38866.582569692,0.999654901,1,1
1148.473097285,2,2,20,65535,63,0,0,4200,0,7,38868.294628404,0.999698936,0,1
1148.722219627,5,5,20,65535,63,0,0,4200,0,7,38866.854307743,0.999661891,0,1
1148.970359947,8,8,20,65535,63,0,0,4200,0,8,38868.178580077,0.999695951,0,1
1149.035127545,7,7,100,5,63,0,0,4200,75,8,38866.044404761,0.999641060,0,1
1149.264742471,3,3,99,5,63,0,0,4200,75,8,38865.540301363,0.999628094,0,1
1149.754940824,4,4,20,65535,63,0,0,4199,0,7,38863.145603612,0.999566502,0,1
1150.493470961,1,1,101,4,63,0,0,4200,75,8,38866.510049229,0.999653036,0,1
1151.363189829,6,6,20,65535,63,0,0,4200,0,7,38867.334089474,0.999674231,0,1
1151.877940882,0,0,98,2,63,0,0,4200,75,8,38868.183413156,0.999696075,0,1
1152.017717472,1,0,98,2,62,1,0,4200,72,8,38866.440463444,0.999651246,1,1
1152.144748858,2,2,101,3,63,0,0,4200,75,8,38868.219113201,0.999696994,0,1
1152.813150705,7,7,20,65535,63,0,0,4200,0,7,38865.979523392,0.999639391,0,1
1154.213289177,6,6,100,1,63,0,0,4200,75,8,38867.250216207,0.999672073,0,1
1154.600531278,5,5,105,2,63,0,0,4200,75,8,38866.772841791,0.999659795,0,1
1154.686673106,8,8,102,7,63,0,0,4200,75,8,38868.102328796,0.999693990,0,1
1155.285564319,4,4,101,2,63,0,0,4199,75,8,38863.064262827,0.999564410,0,1
1155.425340909,5,4,101,2,62,1,0,4200,72,8,38866.703507804,0.999658012,1,1
1159.035127545,7,7,101,4,63,0,0,4200,75,8,38865.899592601,0.999637335,0,1
1159.264742471,3,3,100,1,63,0,0,4200,75,8,38865.408926131,0.999624715,0,1
1160.493470961,1,1,102,7,63,0,0,4200,75,8,38866.351067469,0.999648947,0,1
1160.633247551,4,1,102,7,62,1,0,4199,72,8,38862.975992957,0.999562140,1,1
1161.877940882,0,0,99,3,63,0,0,4200,75,8,38868.084814628,0.999693539,0,1
1162.144748858,2,2,102,8,63,0,0,4200,75,8,38868.111860849,0.999694235,0,1
1164.213289177,6,6,101,5,63,0,0,4200,75,8,38867.125656207,0.999668870,0,1
1164.353065767,3,6,101,5,62,1,0,4200,72,8,38865.303441983,0.999622002,1,1
1164.600531278,5,5,106,1,63,0,0,4200,75,8,38866.613860031,0.999655706,0,1
1164.686673106,8,8,103,6,63,0,0,4200,75,8,38867.986422620,0.999691009,0,1
1165.285564319,4,4,102,5,63,0,0,4199,75,8,38862.870665771,0.999559431,0,1
1169.035127545,7,7,102,1,63,0,0,4200,75,8,38865.800994073,0.999634799,0,1
1169.264742471,3,3,101,8,63,0,0,4200,75,8,38865.223982899,0.999619958,0,1
1169.404519061,4,3,101,8,62,1,0,4199,72,8,38862.791492068,0.999557394,1,1
1170.493470961,1,1,103,3,63,0,0,4200,75,8,38866.209199821,0.999645298,0,1
1171.877940882,0,0,100,1,63,0,0,4200,75,8,38867.968908452,0.999690558,0,1
1172.144748858,2,2,103,1,63,0,0,4200,75,8,38867.995954673,0.999691254,0,1
1174.213289177,6,6,102,1,63,0,0,4200,75,8,38867.009750030,0.999665889,0,1
1174.600531278,5,5,107,7,63,0,0,4200,75,8,38866.497953855,0.999652725,0,1
1174.686673106,8,8,104,6,63,0,0,4200,75,8,38867.905131740,0.999688918,0,1
1175.285564319,4,4,103,1,63,0,0,4199,75,8,38862.694376363,0.999554897,0,1
1179.035127545,7,7,103,4,63,0,0,4200,75,8,38865.702395545,0.999632263,0,1
1179.264742471,3,3,102,1,63,0,0,4200,75,8,38865.108076723,0.999616977,0,1
1180.493470961,1,1,104,8,63,0,0,4200,75,8,38866.101947469,0.999642540,0,1
1180.633247551,4,1,104,8,62,1,0,4199,72,8,38862.606106493,0.999552626,1,1
1181.877940882,0,0,101,5,63,0,0,4200,75,8,38867.887617572,0.999688468,0,1
1182.017717472,1,0,101,5,62,1,0,4200,72,8,38866.023707860,0.999640527,1,1
1182.144748858,2,2,104,7,63,0,0,4200,75,8,38867.906009969,0.999688941,0,1
1184.213289177,6,6,103,3,63,0,0,4200,75,8,38866.893843854,0.999662908,0,1
1184.600531278,5,5,108,4,63,0,0,4200,75,8,38866.382047679,0.999649744,0,1
1184.686673106,8,8,105,6,63,0,0,4200,75,8,38867.797879388,0.999686159,0,1
1185.285564319,4,4,104,6,63,0,0,4199,75,8,38862.526740779,0.999550585,0,1
1185.425340909,7,4,104,6,62,1,0,4200,72,8,38865.596442716,0.999629538,1,1
1189.035127545,7,7,104,0,63,0,0,4200,75,8,38865.534759961,0.999627952,0,1
1189.264742471,3,3,103,7,63,0,0,4200,75,8,38864.983516723,0.999613774,0,1
1190.493470961,1,1,105,6,63,0,0,4200,75,8,38865.925658061,0.999638006,0,1
1190.633247796,3,1,105,6,62,1,0,4200,72,8,38864.913987005,0.999611985,1,1
1191.877940882,0,0,102,8,63,0,0,4200,75,8,38867.771711396,0.999685486,0,1
1192.017717472,3,0,102,8,62,1,0,4200,72,8,38864.844451540,0.999610197,1,1
1192.144748858,2,2,105,5,63,0,0,4200,75,8,38867.816065265,0.999686627,0,1
1194.213289177,6,6,104,8,63,0,0,4200,75,8,38866.786591502,0.999660149,0,1
1194.353065767,3,6,104,8,62,1,0,4200,72,8,38864.774573759,0.999608400,1,1
1194.492842357,4,6,104,8,61,2,0,4199,69,8,38862.393812335,0.999547166,1,1
1194.600531278,5,5,109,3,63,0,0,4200,75,8,38866.274795327,0.999646985,0,1
1194.686673106,8,8,106,6,63,0,0,4200,75,8,38867.707934684,0.999683846,0,1
1195.285564319,4,4,105,8,63,0,0,4199,75,8,38862.324489899,0.999545383,0,1
1199.035127545,7,7,105,3,63,0,0,4200,75,8,38865.401546137,0.999624525,0,1
1199.174904135,4,7,105,3,62,1,0,4199,72,8,38862.254052681,0.999543571,1,1
1199.264742471,3,3,104,7,63,0,0,4200,75,8,38864.686460851,0.999606133,0,1
1200.493470961,1,1,106,0,63,0,0,4200,75,8,38865.818405709,0.999635247,0,1
1200.633247796,3,1,106,0,62,1,0,4200,72,8,38864.616931133,0.999604345,1,1
1201.877940882,0,0,103,5,63,0,0,4200,75,8,38867.690420516,0.999683396,0,1
1202.017717472,1,0,103,5,62,1,0,4200,72,8,38865.748819924,0.999633457,1,1
1202.144748858,2,2,106,1,63,0,0,4200,75,8,38867.717466737,0.999684091,0,1
1202.414766730,0,0,21,65535,63,0,0,4200,0,7,38867.649169979,0.999682335,0,1
1202.807546093,1,1,21,65535,63,0,0,4200,0,7,38865.710975778,0.999632484,0,1
1203.595940747,3,3,21,65535,63,0,0,4200,0,7,38864.566153460,0.999603039,0,1
1204.213289177,6,6,105,0,63,0,0,4200,75,8,38866.674182798,0.999657258,0,1
1204.600531278,5,5,110,1,63,0,0,4200,75,8,38866.179694271,0.999644539,0,1
1204.686673106,8,8,107,1,63,0,0,4200,75,8,38867.595525980,0.999680955,0,1
1205.285564319,4,4,106,7,63,0,0,4199,75,8,38862.146541611,0.999540806,0,1
1208.473097285,2,2,21,65535,63,0,0,4200,0,7,38867.668974900,0.999682844,0,1
1208.722219627,5,5,21,65535,63,0,0,4200,0,8,38866.104017055,0.999642593,0,1
1208.970359947,8,8,21,65535,63,0,0,4200,0,7,38867.543719789,0.999679622,0,1
1209.035127545,7,7,106,4,63,0,0,4200,75,8,38865.279930649,0.999621397,0,1
1209.264742471,3,3,105,1,63,0,0,4200,75,8,38864.477767987,0.999600766,0,1
1209.754940824,4,4,21,65535,63,0,0,4199,0,8,38862.056376092,0.999538487,0,1
1210.493470961,1,1,107,2,63,0,0,4200,75,8,38865.589640397,0.999629363,0,1
1211.363189829,6,6,21,65535,63,0,0,4200,0,7,38866.604037122,0.999655454,0,1
1211.877940882,0,0,104,3,63,0,0,4200,75,8,38867.525535908,0.999679155,0,1
1212.144748858,2,2,107,7,63,0,0,4200,75,8,38867.580202481,0.999680561,0,1
1212.813150705,7,7,21,65535,63,0,0,4200,0,7,38865.223150144,0.999619937,0,1
1214.213289177,6,6,106,5,63,0,0,4200,75,8,38866.537471502,0.999653742,0,1
1214.353065767,3,6,106,5,62,1,0,4200,72,8,38864.383882174,0.999598351,1,1
1214.600531278,5,5,111,8,63,0,0,4200,75,8,38866.013344319,0.999640261,0,1
1214.686673106,8,8,108,6,63,0,0,4200,75,8,38867.440954076,0.999676979,0,1
1215.285564319,4,4,107,6,63,0,0,4199,75,8,38861.945576363,0.999535637,0,1
1215.425340909,3,4,107,6,62,1,0,4200,72,8,38864.314459099,0.999596565,1,1
1219.035127545,7,7,107,3,63,0,0,4200,75,8,38865.117257881,0.999617213,0,1
1219.264742471,3,3,106,4,63,0,0,4200,75,8,38864.244039859,0.999594754,0,1
1220.493470961,1,1,108,3,63,0,0,4200,75,8,38865.465080397,0.999626159,0,1
1221.877940882,0,0,105,3,63,0,0,4200,75,8,38867.409629732,0.999676174,0,1
1222.144748858,2,2,108,3,63,0,0,4200,75,8,38867.472950129,0.999677802,0,1
1224.213289177,6,6,107,1,63,0,0,4200,75,8,38866.421565326,0.999650760,0,1
1224.600531278,5,5,112,7,63,0,0,4200,75,8,38865.897438143,0.999637280,0,1
1224.686673106,8,8,109,5,63,0,0,4200,75,8,38867.359663196,0.999674888,0,1
1225.285564319,4,4,108,6,63,0,0,4199,75,8,38861.821016363,0.999532434,0,1
1225.425340909,3,4,108,6,62,1,0,4200,72,8,38864.146823515,0.999592254,1,1
1229.035127545,7,7,108,4,63,0,0,4200,75,8,38865.010005529,0.999614455,0,1
1229.264742471,3,3,107,0,63,0,0,4200,75,8,38864.076404275,0.999590442,0,1
1230.493470961,1,1,109,5,63,0,0,4200,75,8,38865.340520397,0.999622956,0,1
1231.877940882,0,0,106,7,63,0,0,4200,75,8,38867.293723556,0.999673192,0,1
1232.017717472,3,0,106,7,62,1,0,4200,72,8,38863.997722324,0.999588419,1,1
1232.144748858,2,2,109,7,63,0,0,4200,75,8,38867.391659249,0.999675711,0,1
1234.213289177,6,6,108,2,63,0,0,4200,75,8,38866.314312974,0.999648002,0,1
1234.600531278,5,5,113,8,63,0,0,4200,75,8,38865.807493439,0.999634966,0,1
1234.686673106,8,8,110,7,63,0,0,4200,75,8,38867.261064668,0.999672352,0,1
1235.285564319,4,4,109,5,63,0,0,4199,75,8,38861.687802539,0.999529007,0,1
1235.425341155,8,4,109,5,62,1,0,4200,72,8,38867.191761692,0.999670570,1,1
1239.035127545,7,7,109,2,63,0,0,4200,75,8,38864.894099353,0.999611474,0,1
1239.174904135,6,7,109,2,62,1,0,4200,72,8,38866.234835913,0.999645958,1,1
1239.264742471,3,3,108,0,63,0,0,4200,75,8,38863.917422515,0.999586353,0,1
1240.493470961,1,1,110,7,63,0,0,4200,75,8,38865.250575693,0.999620642,0,1
1240.633247551,2,1,110,7,62,1,0,4200,72,8,38867.310912510,0.999673635,1,1
1241.877940882,0,0,107,6,63,0,0,4200,75,8,38867.169163556,0.999669989,0,1
1242.017717472,3,0,107,6,62,1,0,4200,72,8,38863.847394388,0.999584552,1,1
1242.144748858,2,2,110,4,63,0,0,4200,75,8,38867.249985137,0.999672068,0,1
1244.213289177,6,6,109,3,63,0,0,4200,75,8,38866.172638862,0.999644358,0,1
1244.600531278,5,5,114,3,63,0,0,4200,75,8,38865.691587263,0.999631985,0,1
1244.686673106,8,8,111,7,63,0,0,4200,75,8,38867.093429084,0.999668041,0,1
1245.285564319,4,4,110,5,63,0,0,4199,75,8,38861.563242539,0.999525804,0,1
1245.425341155,8,4,110,5,62,1,0,4200,72,8,38867.024126108,0.999666258,1,1
1249.035127545,7,7,110,5,63,0,0,4200,75,8,38864.786847001,0.999608715,0,1
1249.264742471,3,3,109,7,63,0,0,4200,75,8,38863.749786931,0.999582042,0,1
1250.493470961,1,1,111,4,63,0,0,4200,75,8,38865.143323341,0.999617884,0,1
1251.877940882,0,0,108,4,63,0,0,4200,75,8,38867.070565028,0.999667453,0,1
1252.144748858,2,2,111,4,63,0,0,4200,75,8,38867.142732785,0.999669309,0,1
1254.213289177,6,6,110,3,63,0,0,4200,75,8,38866.074040334,0.999641822,0,1
1254.600531278,5,5,115,1,63,0,0,4200,75,8,38865.592988735,0.999629449,0,1
1254.686673106,8,8,112,3,63,0,0,4200,75,8,38866.917139676,0.999663507,0,1
1255.285564319,4,4,111,7,63,0,0,4199,75,8,38861.447336363,0.999522822,0,1
1259.035127545,7,7,111,3,63,0,0,4200,75,8,38864.688248473,0.999606179,0,1
1259.264742471,3,3,110,4,63,0,0,4199,75,8,38863.651188403,0.999579506,0,1
1260.493470961,1,1,112,4,63,0,0,4200,75,8,38865.036070989,0.999615125,0,1
1261.877940882,0,0,109,7,63,0,0,4200,75,8,38866.971966500,0.999664917,0,1
1262.017717472,3,0,109,7,62,1,0,4199,72,8,38863.572506452,0.999577482,1,1
1262.144748858,2,2,112,0,63,0,0,4200,75,8,38867.035480433,0.999666550,0,1
1262.414766730,0,0,22,65535,63,0,0,4200,0,8,38866.911390010,0.999663359,0,1
1262.807546093,1,1,22,65535,63,0,0,4200,0,7,38864.984973858,0.999613811,0,1
1263.595940747,3,3,22,65535,63,0,0,4199,0,8,38863.502348275,0.999575678,0,1
1264.213289177,6,6,111,8,63,0,0,4200,75,8,38865.957028238,0.999638812,0,1
1264.353065767,7,6,111,8,62,1,0,4200,72,8,38864.590782527,0.999603672,1,1
1264.492842602,5,6,111,8,61,2,0,4200,69,8,38865.476015407,0.999626441,1,1
1264.653098602,5,5,116,0,63,0,0,4200,75,8,38865.415574483,0.999624886,0,1
1264.686673106,8,8,113,5,63,0,0,4200,75,8,38866.792579676,0.999660303,0,1
1265.285564319,4,4,112,0,63,0,0,4199,75,8,38861.307860267,0.999519235,0,1
1268.473097285,2,2,22,65535,63,0,0,4200,0,8,38866.915186740,0.999663456,0,1
1268.722219627,5,5,22,65535,63,0,0,4200,0,8,38865.335865759,0.999622836,0,1
1268.970359947,8,8,22,65535,63,0,0,4200,0,7,38866.740773485,0.999658971,0,1
1269.035127545,7,7,112,5,63,0,0,4200,75,8,38864.502199321,0.999601394,0,1
1269.264742471,3,3,111,7,63,0,0,4199,75,8,38863.396102195,0.999572945,0,1
1269.754940824,4,4,22,65535,63,0,0,4199,0,8,38861.213644316,0.999516812,0,1
1270.493470961,1,1,113,2,63,0,0,4200,75,8,38864.853878733,0.999610439,0,1
1271.363189829,6,6,22,65535,63,0,0,4200,0,7,38865.869574914,0.999636563,0,1
1271.877940882,0,0,110,6,63,0,0,4200,75,8,38866.780208036,0.999659985,0,1
1272.017717717,4,0,110,6,62,1,0,4199,72,8,38861.129982484,0.999514660,1,1
1272.144748858,2,2,113,8,63,0,0,4200,75,8,38866.817760497,0.999660951,0,1
1272.813150705,7,7,22,65535,63,0,0,4200,0,8,38864.408785216,0.999598991,0,1
1274.213289177,6,6,112,8,63,0,0,4200,75,8,38865.798958862,0.999634747,0,1
1274.353065767,7,6,112,8,62,1,0,4200,72,8,38864.339193791,0.999597201,1,1
1274.492842357,4,6,112,8,61,2,0,4199,69,8,38861.050847599,0.999512625,1,1
1274.600531278,5,5,117,2,63,0,0,4200,75,8,38865.241142591,0.999620400,0,1
1274.686673106,8,8,114,1,63,0,0,4200,75,8,38866.616649692,0.999655778,0,1
1275.285564319,4,4,113,0,63,0,0,4199,75,8,38860.981525163,0.999510842,0,1
1279.035127545,7,7,113,8,63,0,0,4200,75,8,38864.268471193,0.999595382,0,1
1279.174904135,4,7,113,8,62,1,0,4199,72,8,38860.911087945,0.999509030,1,1
1279.264742471,3,3,112,5,63,0,0,4199,75,8,38863.256626099,0.999569358,0,1
1280.493470961,1,1,114,5,63,0,0,4200,75,8,38864.763934029,0.999608126,0,1
1281.877940882,0,0,111,6,63,0,0,4200,75,8,38866.672955684,0.999657226,0,1
1282.144748858,2,2,114,3,63,0,0,4200,75,8,38866.719161969,0.999658415,0,1
1284.213289177,6,6,113,0,63,0,0,4200,75,8,38865.700360334,0.999632211,0,1
1284.353065767,3,6,113,0,62,1,0,4199,72,8,38863.168449598,0.999567090,1,1
1284.600531278,5,5,118,0,63,0,0,4200,75,8,38865.151197887,0.999618086,0,1
1284.686673106,8,8,115,5,63,0,0,4200,75,8,38866.518051164,0.999653242,0,1
1285.285564319,4,4,114,2,63,0,0,4199,75,8,38860.813889579,0.999506530,0,1
1289.035127545,7,7,114,1,63,0,0,4200,75,8,38864.152565017,0.999592401,0,1
1289.264742471,3,3,113,7,63,0,0,4199,75,8,38863.097644339,0.999565269,0,1
1290.493470961,1,1,115,4,63,0,0,4200,75,8,38864.648027853,0.999605145,0,1
1291.877940882,0,0,112,4,63,0,0,4200,75,8,38866.565703332,0.999654468,0,1
1292.144748858,2,2,115,1,63,0,0,4200,75,8,38866.620563441,0.999655879,0,1
1294.213289177,6,6,114,4,63,0,0,4200,75,8,38865.584454158,0.999629230,0,1
1294.353065767,3,6,114,4,62,1,0,4199,72,8,38863.018121662,0.999563223,1,1
1294.600531278,5,5,119,4,63,0,0,4200,75,8,38865.035291711,0.999615105,0,1
1294.686673106,8,8,116,3,63,0,0,4200,75,8,38866.428106460,0.999650929,0,1
1295.285564319,4,4,115,1,63,0,0,4199,75,8,38860.680675755,0.999503104,0,1
1299.035127545,7,7,115,8,63,0,0,4200,75,8,38864.053966489,0.999589865,0,1
1299.174904135,4,7,115,8,62,1,0,4199,72,8,38860.610238537,0.999501292,1,1
1299.264742471,3,3,114,1,63,0,0,4199,75,8,38862.938662579,0.999561180,0,1
1300.493470961,1,1,116,8,63,0,0,4200,75,8,38864.549429325,0.999602609,0,1
1301.877940882,0,0,113,8,63,0,0,4200,75,8,38866.467104804,0.999651932,0,1
1302.017717472,1,0,113,8,62,1,0,4200,72,8,38864.479843540,0.999600819,1,1
1302.144748858,2,2,116,4,63,0,0,4200,75,8,38866.530618737,0.999653565,0,1
1304.213289177,6,6,115,1,63,0,0,4200,75,8,38865.494509454,0.999626916,0,1
1304.600531278,5,5,120,3,63,0,0,4200,75,8,38864.936693183,0.999612569,0,1
1304.686673106,8,8,117,4,63,0,0,4200,75,8,38866.338161756,0.999648615,0,1
1305.285564319,4,4,116,8,63,0,0,4199,75,8,38860.521693995,0.999499015,0,1
1309.035127545,7,7,116,8,63,0,0,4200,75,8,38863.964021785,0.999587552,0,1
1309.174904135,4,7,116,8,62,1,0,4199,72,8,38860.451256777,0.999497203,1,1
1309.264742471,3,3,115,8,63,0,0,4199,75,8,38862.831410227,0.999558421,0,1
1310.493470961,1,1,117,7,63,0,0,4200,75,8,38864.399101389,0.999598742,0,1
1310.633247551,4,1,117,7,62,1,0,4199,72,8,38860.381694717,0.999495414,1,1
1311.877940882,0,0,114,8,63,0,0,4200,75,8,38866.342544804,0.999648728,0,1
1312.144748858,2,2,117,8,63,0,0,4200,75,8,38866.414712561,0.999650584,0,1
1314.213289177,6,6,116,7,63,0,0,4200,75,8,38865.395910926,0.999624380,0,1
1314.600531278,5,5,121,6,63,0,0,4200,75,8,38864.820787007,0.999609588,0,1
1314.686673106,8,8,118,0,63,0,0,4200,75,8,38866.239563228,0.999646079,0,1
1315.285564319,4,4,117,0,63,0,0,4199,75,8,38860.293675179,0.999493150,0,1
1319.035127545,7,7,117,2,63,0,0,4200,75,8,38863.865423257,0.999585016,0,1
1319.174904135,6,7,117,2,62,1,0,4200,72,8,38865.307780041,0.999622114,1,1
1319.264742471,3,3,116,4,63,0,0,4199,75,8,38862.724157875,0.999555662,0,1
1320.493470961,1,1,118,4,63,0,0,4200,75,8,38864.300502861,0.999596206,0,1
1321.877940882,0,0,115,4,63,0,0,4200,75,8,38866.252600100,0.999646415,0,1
1322.144748858,2,2,118,0,63,0,0,4200,75,8,38866.324767857,0.999648271,0,1
1322.284525448,5,2,118,0,62,1,0,4200,72,8,38864.723022241,0.999607074,1,1
1322.414766730,0,0,23,65535,63,0,0,4200,0,7,38866.220003386,0.999645576,0,1
1322.807546093,1,1,23,65535,63,0,0,4200,0,8,38864.213325090,0.999593964,0,1
1323.595940747,3,3,23,65535,63,0,0,4199,0,7,38862.655026931,0.999553884,0,1
1324.213289177,6,6,117,4,63,0,0,4200,75,8,38865.222566030,0.999619922,0,1
1324.353065767,3,6,117,4,62,1,0,4199,72,8,38862.585717310,0.999552102,1,1
1324.600531278,5,5,122,0,63,0,0,4200,75,8,38864.643944639,0.999605040,0,1
1324.686673106,8,8,119,2,63,0,0,4200,75,8,38866.115003228,0.999642876,0,1
1325.285564319,4,4,118,0,63,0,0,4199,75,8,38860.159908395,0.999489710,0,1
1328.473097285,2,2,23,65535,63,0,0,4200,0,8,38866.218284340,0.999645532,0,1
1328.722219627,5,5,23,65535,63,0,0,4200,0,7,38864.592196767,0.999603709,0,1
1328.970359947,8,8,23,65535,63,0,0,4200,0,7,38866.067247469,0.999641647,0,1
1329.035127545,7,7,118,3,63,0,0,4199,75,8,38863.731103513,0.999581561,0,1
1329.264742471,3,3,117,5,63,0,0,4199,75,8,38862.501101875,0.999549925,0,1
1329.754940824,4,4,23,65535,63,0,0,4199,0,7,38860.094225179,0.999488020,0,1
1330.493470961,1,1,119,3,63,0,0,4200,75,8,38864.108191437,0.999591260,0,1
1331.363189829,6,6,23,65535,63,0,0,4200,0,7,38865.152973314,0.999618132,0,1
1331.877940882,0,0,116,2,63,0,0,4200,75,8,38866.101525668,0.999642529,0,1
1332.017717472,1,0,116,2,62,1,0,4200,72,8,38864.038605652,0.999589470,1,1
1332.144748858,2,2,119,0,63,0,0,4200,75,8,38866.142769137,0.999643590,0,1
1332.813150705,7,7,23,65535,63,0,0,4199,0,7,38863.687027264,0.999580428,0,1
1334.213289177,6,6,118,0,63,0,0,4200,75,8,38865.082910222,0.999616330,0,1
1334.353065767,3,6,118,0,62,1,0,4199,72,8,38862.416422846,0.999547748,1,1
1334.600531278,5,5,123,3,63,0,0,4200,75,8,38864.498579519,0.999601301,0,1
1334.686673106,8,8,120,3,63,0,0,4200,75,8,38865.982342364,0.999639464,0,1
1335.285564319,4,4,119,3,63,0,0,4199,75,8,38859.978269099,0.999485038,0,1
1339.035127545,7,7,119,0,63,0,0,4199,75,8,38863.598442648,0.999578149,0,1
1339.174904380,3,7,119,0,62,1,0,4199,72,8,38862.345649928,0.999545927,1,1
1339.335160380,3,3,118,4,63,0,0,4199,75,8,38862.285209004,0.999544373,0,1
1340.493470961,1,1,120,3,63,0,0,4200,75,8,38863.923248205,0.999586503,0,1
1341.877940882,0,0,117,4,63,0,0,4200,75,8,38865.976965668,0.999639325,0,1
1342.144748858,2,2,120,8,63,0,0,4200,75,8,38866.052824433,0.999641276,0,1
1344.213289177,6,6,119,3,63,0,0,4200,75,8,38864.975657870,0.999613571,0,1
1344.600531278,5,5,124,8,63,0,0,4200,75,8,38864.382673343,0.999598320,0,1
1344.686673106,8,8,121,4,63,0,0,4200,75,8,38865.857782364,0.999636260,0,1
1345.285564319,4,4,120,3,63,0,0,4199,75,8,38859.871016747,0.999482279,0,1
1349.035127545,7,7,120,8,63,0,0,4199,75,8,38863.473882648,0.999574946,0,1
1349.264742471,3,3,119,1,63,0,0,4199,75,8,38862.177982003,0.999541615,0,1
1350.493470961,1,1,121,7,63,0,0,4200,75,8,38863.815995853,0.999583745,0,1
1350.633247551,2,1,121,7,62,1,0,4200,72,8,38865.963423870,0.999638977,1,1
1351.877940882,0,0,118,1,63,0,0,4200,75,8,38865.869713316,0.999636567,0,1
1352.144748858,2,2,121,1,63,0,0,4200,75,8,38865.902496497,0.999637410,0,1
1354.213289177,6,6,120,5,63,0,0,4200,75,8,38864.868405518,0.999610813,0,1
1354.353065767,3,6,120,5,62,1,0,4199,72,8,38862.089805502,0.999539347,1,1
1354.600531278,5,5,125,6,63,0,0,4200,75,8,38864.240805695,0.999594671,0,1
1354.686673106,8,8,122,2,63,0,0,4200,75,8,38865.741876188,0.999633279,0,1
1355.285564319,4,4,121,8,63,0,0,4199,75,8,38859.755110571,0.999479298,0,1
1355.425340909,1,4,121,8,62,1,0,4199,72,8,38863.719221852,0.999581256,1,1
1359.035127545,7,7,121,3,63,0,0,4199,75,8,38863.349322648,0.999571742,0,1
1359.264742471,3,3,120,4,63,0,0,4199,75,8,38862.010346419,0.999537303,0,1
1360.493470961,1,1,122,0,63,0,0,4199,75,8,38863.648360269,0.999579433,0,1
1361.877940882,0,0,119,6,63,0,0,4200,75,8,38865.771114788,0.999634031,0,1
1362.017717472,3,0,119,6,62,1,0,4199,72,8,38861.931664468,0.999535279,1,1
1362.144748858,2,2,122,5,63,0,0,4200,75,8,38865.786590321,0.999634429,0,1
1364.213289177,6,6,121,5,63,0,0,4200,75,8,38864.743845518,0.999607609,0,1
1364.600531278,5,5,126,8,63,0,0,4200,75,8,38864.133553343,0.999591912,0,1
1364.686673106,8,8,123,6,63,0,0,4200,75,8,38865.643277660,0.999630743,0,1
1365.285564319,4,4,122,0,63,0,0,4199,75,8,38859.639204395,0.999476317,0,1
1369.035127545,7,7,122,8,63,0,0,4199,75,8,38863.233416472,0.999568761,0,1
1369.174904865,2,7,122,8,62,1,0,4200,72,8,38865.706368585,0.999632365,1,1
1369.264742471,3,3,121,2,63,0,0,4199,75,8,38861.860018483,0.999533437,0,1
1369.404519061,6,3,121,2,62,1,0,4200,72,8,38864.655631971,0.999605340,1,1
1370.493470961,1,1,123,0,63,0,0,4199,75,8,38863.549761741,0.999576897,0,1
1371.877940882,0,0,120,5,63,0,0,4200,75,8,38865.663862436,0.999631272,0,1
1372.017717717,4,0,120,5,62,1,0,4199,72,8,38859.541782292,0.999473811,1,1
1372.144748858,2,2,123,7,63,0,0,4200,75,8,38865.636262385,0.999630562,0,1
1374.213289177,6,6,122,0,63,0,0,4200,75,8,38864.584863758,0.999603520,0,1
1374.353065767,3,6,122,0,62,1,0,4199,72,8,38861.754534334,0.999530724,1,1
1374.600531278,5,5,127,1,63,0,0,4200,75,8,38864.026300991,0.999589154,0,1
1374.686673106,8,8,124,6,63,0,0,4200,75,8,38865.544679132,0.999628207,0,1
1374.740307868,4,5,127,1,62,1,0,4199,72,8,38859.454457455,0.999471565,1,1
1375.285564319,4,4,123,5,63,0,0,4199,75,8,38859.393877931,0.999470007,0,1
