timestamp(s),nodeId,kind,bytes,src,dst,seq,hops,sf
1451.877940882,0,data,27,0,5,128,0,8
1452.017717717,4,data,27,0,5,128,1,8
1452.144748858,2,data,27,2,1,131,0,8
1452.813150705,7,beacon,29,7,65535,25,0,7
1454.213289177,6,data,27,6,5,130,0,8
1454.600531278,5,data,27,5,3,135,0,8
1454.686673106,8,data,27,8,2,132,0,8
1454.740307868,4,data,27,5,3,135,1,8
1455.285564319,4,data,27,4,0,131,0,8
1459.035127545,7,data,27,7,5,131,0,8
1459.174904135,4,data,27,7,5,131,1,8
1459.264742471,3,data,27,3,8,130,0,8
1460.493470961,1,data,27,1,5,132,0,8
1460.633247551,4,data,27,1,5,132,1,8
1461.877940882,0,data,27,0,4,129,0,8
1462.144748858,2,data,27,2,4,132,0,8
1464.213289177,6,data,27,6,1,131,0,8
1464.600531278,5,data,27,5,0,136,0,8
1464.686673106,8,data,27,8,3,133,0,8
1465.285564319,4,data,27,4,0,132,0,8
1469.035127545,7,data,27,7,2,132,0,8
1469.264742471,3,data,27,3,8,131,0,8
1469.404519061,4,data,27,3,8,131,1,8
1470.493470961,1,data,27,1,4,133,0,8
1471.877940882,0,data,27,0,1,130,0,8
1472.144748858,2,data,27,2,7,133,0,8
1474.213289177,6,data,27,6,3,132,0,8
1474.600531278,5,data,27,5,7,137,0,8
1474.686673106,8,data,27,8,7,134,0,8
1475.285564319,4,data,27,4,5,133,0,8
1479.035127545,7,data,27,7,6,133,0,8
1479.264742471,3,data,27,3,7,132,0,8
1480.493470961,1,data,27,1,0,134,0,8
1481.877940882,0,data,27,0,2,131,0,8
1482.017717717,4,data,27,0,2,131,1,8
1482.144748858,2,data,27,2,8,134,0,8
1484.213289177,6,data,27,6,0,133,0,8
1484.600531278,5,data,27,5,1,138,0,8
1484.686673106,8,data,27,8,3,135,0,8
1485.285564319,4,data,27,4,6,134,0,8
1489.035127545,7,data,27,7,1,134,0,8
1489.174904135,6,data,27,7,1,134,1,8
1489.264742471,3,data,27,3,5,133,0,8
1490.493470961,1,data,27,1,4,135,0,8
1491.877940882,0,data,27,0,5,132,0,8
1492.017717717,4,data,27,0,5,132,1,8
1492.144748858,2,data,27,2,5,135,0,8
1494.213289177,6,data,27,6,7,134,0,8
1494.600531278,5,data,27,5,4,139,0,8
1494.686673106,8,data,27,8,2,136,0,8
1495.285564319,4,data,27,4,1,135,0,8
1499.035127545,7,data,27,7,4,135,0,8
1499.264742471,3,data,27,3,0,134,0,8
1500.493470961,1,data,27,1,6,136,0,8
1500.633247551,4,data,27,1,6,136,1,8
1501.877940882,0,data,27,0,6,133,0,8
1502.017717717,4,data,27,0,6,133,1,8
1502.144748858,2,data,27,2,1,136,0,8
1502.414766730,0,beacon,29,0,65535,26,0,7
1502.807546093,1,beacon,29,1,65535,26,0,7
1503.595940747,3,beacon,29,3,65535,26,0,7
1504.213289177,6,data,27,6,5,135,0,8
1504.353066497,1,data,27,6,5,135,1,8
1504.492843087,4,data,27,6,5,135,2,8
1504.600531278,5,data,27,5,7,140,0,8
1504.686673106,8,data,27,8,5,137,0,8
1505.285564319,4,data,27,4,5,136,0,8
1508.473097285,2,beacon,29,2,65535,26,0,7
1508.722219627,5,beacon,29,5,65535,26,0,7
1508.970359947,8,beacon,29,8,65535,26,0,8
1509.035127545,7,data,27,7,8,136,0,8
1509.264742471,3,data,27,3,6,135,0,8
1509.754940824,4,beacon,29,4,65535,26,0,7
1510.493470961,1,data,27,1,0,137,0,8
1511.363189829,6,beacon,29,6,65535,26,0,7
1511.877940882,0,data,27,0,7,134,0,8
1512.017717717,4,data,27,0,7,134,1,8
1512.144748858,2,data,27,2,4,137,0,8
1512.813150705,7,beacon,29,7,65535,26,0,8
1514.213289177,6,data,27,6,4,136,0,8
1514.353065767,3,data,27,6,4,136,1,8
1514.600531278,5,data,27,5,1,141,0,8
1514.686673106,8,data,27,8,3,138,0,8
1515.285564319,4,data,27,4,2,137,0,8
1519.035127545,7,data,27,7,0,137,0,8
1519.174904135,4,data,27,7,0,137,1,8
1519.264742471,3,data,27,3,0,136,0,8
1520.493470961,1,data,27,1,5,138,0,8
1520.633247551,4,data,27,1,5,138,1,8
1521.877940882,0,data,27,0,6,135,0,8
1522.017717717,4,data,27,0,6,135,1,8
1522.144748858,2,data,27,2,4,138,0,8
1524.213289177,6,data,27,6,0,137,0,8
1524.353066497,1,data,27,6,0,137,1,8
1524.600531278,5,data,27,5,8,142,0,8
1524.686673106,8,data,27,8,3,139,0,8
1524.740307868,2,data,27,5,8,142,1,8
1525.285564319,4,data,27,4,8,138,0,8
1529.035127545,7,data,27,7,8,138,0,8
1529.264742471,3,data,27,3,0,137,0,8
1530.493470961,1,data,27,1,4,139,0,8
1531.877940882,0,data,27,0,4,136,0,8
1532.144748858,2,data,27,2,8,139,0,8
1534.213289177,6,data,27,6,7,138,0,8
1534.600531278,5,data,27,5,7,143,0,8
1534.686673106,8,data,27,8,1,140,0,8
1535.285564319,4,data,27,4,2,139,0,8
1539.035127545,7,data,27,7,4,139,0,8
1539.264742471,3,data,27,3,7,138,0,8
1540.493470961,1,data,27,1,7,140,0,8
1540.633248282,8,data,27,1,7,140,1,8
1541.877940882,0,data,27,0,2,137,0,8
1542.017717472,1,data,27,0,2,137,1,8
1542.144748858,2,data,27,2,7,140,0,8
1544.213289177,6,data,27,6,1,139,0,8
1544.600531278,5,data,27,5,2,144,0,8
1544.686673106,8,data,27,8,0,141,0,8
1545.285564319,4,data,27,4,7,140,0,8
1549.035127545,7,data,27,7,0,140,0,8
1549.174904135,4,data,27,7,0,140,1,8
1549.264742471,3,data,27,3,6,139,0,8
1550.493470961,1,data,27,1,3,141,0,8
1551.877940882,0,data,27,0,3,138,0,8
1552.144748858,2,data,27,2,5,141,0,8
1554.213289177,6,data,27,6,7,140,0,8
1554.600531278,5,data,27,5,0,145,0,8
1554.686673106,8,data,27,8,4,142,0,8
1555.285564319,4,data,27,4,0,141,0,8
1559.035127545,7,data,27,7,5,141,0,8
1559.174904135,4,data,27,7,5,141,1,8
1559.264742471,3,data,27,3,0,140,0,8
1560.493470961,1,data,27,1,2,142,0,8
1561.877940882,0,data,27,0,6,139,0,8
1562.017717717,4,data,27,0,6,139,1,8
1562.144748858,2,data,27,2,3,142,0,8
1562.414766730,0,beacon,29,0,65535,27,0,8
1562.807546093,1,beacon,29,1,65535,27,0,7
1563.595940747,3,beacon,29,3,65535,27,0,7
1564.213289177,6,data,27,6,8,141,0,8
1564.353066497,1,data,27,6,8,141,1,8
1564.600531278,5,data,27,5,3,146,0,8
1564.686673106,8,data,27,8,5,143,0,8
1565.285564319,4,data,27,4,7,142,0,8
1568.473097285,2,beacon,29,2,65535,27,0,7
1568.722219627,5,beacon,29,5,65535,27,0,8
1568.970359947,8,beacon,29,8,65535,27,0,7
1569.035127545,7,data,27,7,3,142,0,8
1569.264742471,3,data,27,3,5,141,0,8
1569.754940824,4,beacon,29,4,65535,27,0,7
1570.493470961,1,data,27,1,3,143,0,8
1571.363189829,6,beacon,29,6,65535,27,0,7
1571.877940882,0,data,27,0,8,140,0,8
1572.017717472,1,data,27,0,8,140,1,8
1572.144748858,2,data,27,2,8,143,0,8
1572.813150705,7,beacon,29,7,65535,27,0,7
1574.213289177,6,data,27,6,5,142,0,8
1574.353066012,4,data,27,6,5,142,1,8
1574.600531278,5,data,27,5,2,147,0,8
1574.686673106,8,data,27,8,2,144,0,8
1575.285564319,4,data,27,4,0,143,0,8
1575.425340909,5,data,27,4,0,143,1,8
1579.035127545,7,data,27,7,4,143,0,8
1579.264742471,3,data,27,3,5,142,0,8
1580.493470961,1,data,27,1,2,144,0,8
1580.633247551,4,data,27,1,2,144,1,8
1581.877940882,0,data,27,0,4,141,0,8
1582.144748858,2,data,27,2,3,144,0,8
1584.213289177,6,data,27,6,5,143,0,8
1584.353066012,4,data,27,6,5,143,1,8
1584.600531278,5,data,27,5,0,148,0,8
1584.686673106,8,data,27,8,3,145,0,8
1585.285564319,4,data,27,4,5,144,0,8
1589.035127545,7,data,27,7,3,144,0,8
1589.264742471,3,data,27,3,2,143,0,8
1590.493470961,1,data,27,1,6,145,0,8
1590.633247551,4,data,27,1,6,145,1,8
1590.773024141,7,data,27,1,6,145,2,8
1591.877940882,0,data,27,0,8,142,0,8
1592.017717472,1,data,27,0,8,142,1,8
1592.144748858,2,data,27,2,8,145,0,8
1594.213289177,6,data,27,6,3,144,0,8
1594.600531278,5,data,27,5,0,149,0,8
1594.686673106,8,data,27,8,4,146,0,8
1595.285564319,4,data,27,4,8,145,0,8
1599.035127545,7,data,27,7,2,145,0,8
1599.264742471,3,data,27,3,2,144,0,8
1600.493470961,1,data,27,1,5,146,0,8
1600.633247551,4,data,27,1,5,146,1,8
1601.877940882,0,data,27,0,2,143,0,8
1602.017718063,6,data,27,0,2,143,1,8
1602.144748858,2,data,27,2,8,146,0,8
1604.213289177,6,data,27,6,7,145,0,8
1604.600531278,5,data,27,5,2,150,0,8
1604.686673106,8,data,27,8,4,147,0,8
1605.285564319,4,data,27,4,2,146,0,8
1609.035127545,7,data,27,7,8,146,0,8
1609.174904865,2,data,27,7,8,146,1,8
1609.264742471,3,data,27,3,2,145,0,8
1610.493470961,1,data,27,1,6,147,0,8
1610.633247551,4,data,27,1,6,147,1,8
1610.773024141,7,data,27,1,6,147,2,8
1611.877940882,0,data,27,0,1,144,0,8
1612.144748858,2,data,27,2,8,147,0,8
1614.213289177,6,data,27,6,8,146,0,8
1614.353066012,4,data,27,6,8,146,1,8
1614.600531278,5,data,27,5,7,151,0,8
1614.686673106,8,data,27,8,0,148,0,8
1615.285564319,4,data,27,4,1,147,0,8
1619.035127545,7,data,27,7,6,147,0,8
1619.264742471,3,data,27,3,6,146,0,8
1620.493470961,1,data,27,1,8,148,0,8
1621.877940882,0,data,27,0,7,145,0,8
1622.144748858,2,data,27,2,3,148,0,8
1622.414766730,0,beacon,29,0,65535,28,0,7
1622.807546093,1,beacon,29,1,65535,28,0,7
1623.595940747,3,beacon,29,3,65535,28,0,7
1624.213289177,6,data,27,6,3,147,0,8
1624.600531278,5,data,27,5,0,152,0,8
1624.686673106,8,data,27,8,1,149,0,8
1625.285564319,4,data,27,4,7,148,0,8
1628.473097285,2,beacon,29,2,65535,28,0,7
1628.722219627,5,beacon,29,5,65535,28,0,7
1628.970359947,8,beacon,29,8,65535,28,0,8
1629.035127545,7,data,27,7,5,148,0,8
1629.264742471,3,data,27,3,0,147,0,8
1629.754940824,4,beacon,29,4,65535,28,0,7
1630.493470961,1,data,27,1,3,149,0,8
1631.363189829,6,beacon,26,6,65535,28,0,7
1631.877940882,0,data,27,0,5,146,0,8
1632.144748858,2,data,27,2,1,149,0,8
1632.813150705,7,beacon,29,7,65535,28,0,7
1634.213289177,6,data,27,6,2,148,0,8
1634.353065767,3,data,27,6,2,148,1,8
1634.600531278,5,data,27,5,6,153,0,8
1634.686673106,8,data,27,8,3,150,0,8
1635.285564319,4,data,27,4,8,149,0,8
1639.035127545,7,data,27,7,5,149,0,8
1639.264742471,3,data,27,3,5,148,0,8
1640.493470961,1,data,27,1,0,150,0,8
1640.633247796,3,data,27,1,0,150,1,8
1641.877940882,0,data,27,0,5,147,0,8
1642.144748858,2,data,27,2,8,150,0,8
1642.284525693,4,data,27,2,8,150,1,8
1644.213289177,6,data,27,6,3,149,0,8
1644.600531278,5,data,27,5,3,154,0,8
1644.686673106,8,data,27,8,7,151,0,8
1645.285564319,4,data,27,4,8,150,0,8
1649.035127545,7,data,27,7,6,150,0,8
1649.264742471,3,data,27,3,2,149,0,8
1650.493470961,1,data,27,1,7,151,0,8
1651.877940882,0,data,27,0,1,148,0,8
1652.144748858,2,data,27,2,0,151,0,8
1652.284525448,5,data,27,2,0,151,1,8
1654.213289177,6,data,27,6,2,150,0,8
1654.353065767,3,data,27,6,2,150,1,8
1654.600531278,5,data,27,5,2,155,0,8
1654.686673106,8,data,27,8,0,152,0,8
1655.285564319,4,data,27,4,6,151,0,8
1659.035127545,7,data,27,7,4,151,0,8
1659.264742471,3,data,27,3,5,150,0,8
1660.493470961,1,data,27,1,3,152,0,8
1661.877940882,0,data,27,0,6,149,0,8
1662.144748858,2,data,27,2,5,152,0,8
1664.213289177,6,data,27,6,4,151,0,8
1664.600531278,5,data,27,5,3,156,0,8
1664.686673106,8,data,27,8,1,153,0,8
1665.285564319,4,data,27,4,7,152,0,8
1669.035127545,7,data,27,7,5,152,0,8
1669.264742471,3,data,27,3,0,151,0,8
1670.493470961,1,data,27,1,4,153,0,8
1671.877940882,0,data,27,0,3,150,0,8
1672.017718063,6,data,27,0,3,150,1,8
1672.144748858,2,data,27,2,7,153,0,8
1674.213289177,6,data,27,6,3,152,0,8
1674.600531278,5,data,27,5,7,157,0,8
1674.686673106,8,data,27,8,6,154,0,8
1675.285564319,4,data,27,4,8,153,0,8
1679.035127545,7,data,27,7,1,153,0,8
1679.174904135,6,data,27,7,1,153,1,8
1679.264742471,3,data,27,3,1,152,0,8
1680.493470961,1,data,27,1,8,154,0,8
1681.877940882,0,data,27,0,1,151,0,8
1682.144748858,2,data,27,2,1,154,0,8
1682.414766730,0,beacon,29,0,65535,29,0,7
1682.807546093,1,beacon,29,1,65535,29,0,7
1683.595940747,3,beacon,29,3,65535,29,0,8
1684.213289177,6,data,27,6,8,153,0,8
1684.353066012,4,data,27,6,8,153,1,8
1684.600531278,5,data,27,5,1,158,0,8
1684.686673106,8,data,27,8,6,155,0,8
1685.285564319,4,data,27,4,8,154,0,8
1688.473097285,2,beacon,29,2,65535,29,0,8
1688.722219627,5,beacon,29,5,65535,29,0,8
1688.970359947,8,beacon,29,8,65535,29,0,8
1689.035127545,7,data,27,7,0,154,0,8
1689.264742471,3,data,27,3,7,153,0,8
1689.754940824,4,beacon,29,4,65535,29,0,7
1690.493470961,1,data,27,1,4,155,0,8
1691.363189829,6,beacon,29,6,65535,29,0,7
1691.877940882,0,data,27,0,8,152,0,8
1692.017717472,1,data,27,0,8,152,1,8
1692.144748858,2,data,27,2,7,155,0,8
1692.284525693,4,data,27,2,7,155,1,8
1692.813150705,7,beacon,29,7,65535,29,0,7
1694.213289177,6,data,27,6,7,154,0,8
1694.600531278,5,data,27,5,8,159,0,8
1694.686673106,8,data,27,8,4,156,0,8
1695.285564319,4,data,27,4,0,155,0,8
1699.035127545,7,data,27,7,0,155,0,8
1699.264742471,3,data,27,3,6,154,0,8
1700.493470961,1,data,27,1,8,156,0,8
1701.877940882,0,data,27,0,4,153,0,8
1702.144748858,2,data,27,2,3,156,0,8
1704.213289177,6,data,27,6,1,155,0,8
1704.600531278,5,data,27,5,8,160,0,8
1704.686673106,8,data,27,8,0,157,0,8
1704.826449698,7,data,27,8,0,157,1,8
1705.285564319,4,data,27,4,8,156,0,8
1709.035127545,7,data,27,7,3,156,0,8
1709.264742471,3,data,27,3,8,155,0,8
1710.493470961,1,data,27,1,6,157,0,8
1710.633247551,4,data,27,1,6,157,1,8
1711.877940882,0,data,27,0,6,154,0,8
1712.144748858,2,data,27,2,5,157,0,8
1712.284525693,4,data,27,2,5,157,1,8
1714.213289177,6,data,27,6,0,156,0,8
1714.353065767,7,data,27,6,0,156,1,8
1714.600531278,5,data,27,5,3,161,0,8
1714.686673106,8,data,27,8,7,158,0,8
1715.285564319,4,data,27,4,7,157,0,8
1719.035127545,7,data,27,7,3,157,0,8
1719.264742471,3,data,27,3,1,156,0,8
1720.493470961,1,data,27,1,3,158,0,8
1721.877940882,0,data,27,0,6,155,0,8
1722.144748858,2,data,27,2,4,158,0,8
1724.213289177,6,data,27,6,3,157,0,8
1724.600531278,5,data,27,5,6,162,0,8
1724.686673106,8,data,27,8,7,159,0,8
1725.285564319,4,data,27,4,7,158,0,8
1729.035127545,7,data,27,7,8,158,0,8
1729.174904380,5,data,27,7,8,158,1,8
1729.264742471,3,data,27,3,1,157,0,8
1730.493470961,1,data,27,1,8,159,0,8
1731.877940882,0,data,27,0,7,156,0,8
1732.144748858,2,data,27,2,5,159,0,8
1732.284525693,4,data,27,2,5,159,1,8
1734.213289177,6,data,27,6,0,158,0,8
1734.353065767,7,data,27,6,0,158,1,8
1734.600531278,5,data,27,5,3,163,0,8
1734.686673106,8,data,27,8,6,160,0,8
1735.285564319,4,data,27,4,0,159,0,8
1739.035127545,7,data,27,7,8,159,0,8
1739.174904380,5,data,27,7,8,159,1,8
1739.264742471,3,data,27,3,6,158,0,8
1740.493470961,1,data,27,1,5,160,0,8
1740.633247551,4,data,27,1,5,160,1,8
1741.877940882,0,data,27,0,4,157,0,8
1742.144748858,2,data,27,2,1,160,0,8
1742.414766730,0,beacon,29,0,65535,30,0,7
1742.807546093,1,beacon,29,1,65535,30,0,8
1743.595940747,3,beacon,29,3,65535,30,0,8
1744.213289177,6,data,27,6,2,159,0,8
1744.353065767,3,data,27,6,2,159,1,8
1744.600531278,5,data,27,5,6,164,0,8
1744.686673106,8,data,27,8,4,161,0,8
1745.285564319,4,data,27,4,8,160,0,8
1748.473097285,2,beacon,29,2,65535,30,0,7
1748.722219627,5,beacon,29,5,65535,30,0,7
1748.970359947,8,beacon,29,8,65535,30,0,7
1749.035127545,7,data,27,7,2,160,0,8
1749.264742471,3,data,27,3,7,159,0,8
1749.754940824,4,beacon,29,4,65535,30,0,8
1750.493470961,1,data,27,1,7,161,0,8
1750.633247551,4,data,27,1,7,161,1,8
1751.363189829,6,beacon,29,6,65535,30,0,7
1751.877940882,0,data,27,0,3,158,0,8
1752.144748858,2,data,27,2,7,161,0,8
1752.284525693,4,data,27,2,7,161,1,8
1752.813150705,7,beacon,29,7,65535,30,0,7
1754.213289177,6,data,27,6,0,160,0,8
1754.600531278,5,data,27,5,7,165,0,8
1754.686673106,8,data,27,8,0,162,0,8
1755.285564319,4,data,27,4,8,161,0,8
1759.035127545,7,data,27,7,8,161,0,8
1759.174904135,4,data,27,7,8,161,1,8
1759.264742471,3,data,27,3,2,160,0,8
1760.493470961,1,data,27,1,0,162,0,8
1761.877940882,0,data,27,0,1,159,0,8
1762.144748858,2,data,27,2,7,162,0,8
1762.284525693,4,data,27,2,7,162,1,8
1764.213289177,6,data,27,6,8,161,0,8
1764.353065767,3,data,27,6,8,161,1,8
1764.600531278,5,data,27,5,4,166,0,8
1764.686673106,8,data,27,8,1,163,0,8
1765.285564319,4,data,27,4,7,162,0,8
1769.035127545,7,data,27,7,5,162,0,8
1769.264742471,3,data,27,3,8,161,0,8
1770.493470961,1,data,27,1,7,163,0,8
1771.877940882,0,data,27,0,4,160,0,8
1772.144748858,2,data,27,2,1,163,0,8
1774.213289177,6,data,27,6,4,162,0,8
1774.353065767,7,data,27,6,4,162,1,8
1774.600531278,5,data,27,5,1,167,0,8
1774.686673106,8,data,27,8,2,164,0,8
1775.285564319,4,data,27,4,8,163,0,8
1779.035127545,7,data,27,7,1,163,0,8
1779.174904135,4,data,27,7,1,163,1,8
1779.264742471,3,data,27,3,7,162,0,8
1780.493470961,1,data,27,1,2,164,0,8
1781.877940882,0,data,27,0,4,161,0,8
1782.144748858,2,data,27,2,8,164,0,8
1784.213289177,6,data,27,6,2,163,0,8
1784.353065767,7,data,27,6,2,163,1,8
1784.600531278,5,data,27,5,3,168,0,8
1784.686673106,8,data,27,8,3,165,0,8
1785.285564319,4,data,27,4,0,164,0,8
1789.035127545,7,data,27,7,5,164,0,8
1789.264742471,3,data,27,3,0,163,0,8
1790.493470961,1,data,27,1,8,165,0,8
1791.877940882,0,data,27,0,2,162,0,8
1792.017718202,7,data,27,0,2,162,1,8
1792.144748858,2,data,27,2,4,165,0,8
1794.213289177,6,data,27,6,3,164,0,8
1794.600531278,5,data,27,5,8,169,0,8
1794.686673106,8,data,27,8,2,166,0,8
1795.285564319,4,data,27,4,5,165,0,8
1799.035127545,7,data,27,7,2,165,0,8
1799.264742471,3,data,27,3,8,164,0,8
1800.493470961,1,data,27,1,2,166,0,8
1801.877940882,0,data,27,0,7,163,0,8
1802.144748858,2,data,27,2,1,166,0,8
1802.414766730,0,beacon,29,0,65535,31,0,7
1802.807546093,1,beacon,29,1,65535,31,0,8
1803.595940747,3,beacon,29,3,65535,31,0,7
1804.213289177,6,data,27,6,5,165,0,8
1804.600531278,5,data,27,5,6,170,0,8
1804.686673106,8,data,27,8,2,167,0,8
1805.285564319,4,data,27,4,2,166,0,8
1805.425341155,8,data,27,4,2,166,1,8
1808.473097285,2,beacon,29,2,65535,31,0,7
1808.722219627,5,beacon,29,5,65535,31,0,8
1808.970359947,8,beacon,29,8,65535,31,0,7
1809.035127545,7,data,27,7,3,166,0,8
1809.174904135,6,data,27,7,3,166,1,8
1809.264742471,3,data,27,3,1,165,0,8
1809.754940824,4,beacon,29,4,65535,31,0,7
1810.493470961,1,data,27,1,6,167,0,8
1811.363189829,6,beacon,29,6,65535,31,0,8
1811.877940882,0,data,27,0,1,164,0,8
1812.144748858,2,data,27,2,5,167,0,8
1812.813150705,7,beacon,29,7,65535,31,0,7
1814.213289177,6,data,27,6,2,166,0,8
1814.353066497,5,data,27,6,2,166,1,8
1814.600531278,5,data,27,5,4,171,0,8
1814.686673106,8,data,27,8,3,168,0,8
1815.285564319,4,data,27,4,7,167,0,8
1819.035127545,7,data,27,7,2,167,0,8
1819.264742471,3,data,27,3,4,166,0,8
1820.493470961,1,data,27,1,0,168,0,8
1821.877940882,0,data,27,0,7,165,0,8
1822.144748858,2,data,27,2,4,168,0,8
1824.213289177,6,data,27,6,2,167,0,8
1824.353066497,5,data,27,6,2,167,1,8
1824.600531278,5,data,27,5,3,172,0,8
1824.686673106,8,data,27,8,1,169,0,8
1824.740307868,2,data,27,5,3,172,1,8
1825.285564319,4,data,27,4,2,168,0,8
1825.425341155,8,data,27,4,2,168,1,8
1829.035127545,7,data,27,7,2,168,0,8
1829.264742471,3,data,27,3,2,167,0,8
1830.493470961,1,data,27,1,6,169,0,8
1830.633247551,4,data,27,1,6,169,1,8
1831.877940882,0,data,27,0,4,166,0,8
1832.144748858,2,data,27,2,0,169,0,8
1834.213289177,6,data,27,6,4,168,0,8
1834.600531278,5,data,27,5,4,173,0,8
1834.686673106,8,data,27,8,7,170,0,8
1835.285564319,4,data,27,4,0,169,0,8
1839.035127545,7,data,27,7,4,169,0,8
1839.264742471,3,data,27,3,4,168,0,8
1840.493470961,1,data,27,1,6,170,0,8
1841.877940882,0,data,27,0,1,167,0,8
1842.144748858,2,data,27,2,7,170,0,8
1844.213289177,6,data,27,6,4,169,0,8
1844.600531278,5,data,27,5,7,174,0,8
1844.686673106,8,data,27,8,6,171,0,8
1845.285564319,4,data,27,4,5,170,0,8
1849.035127545,7,data,27,7,6,170,0,8
1849.264742471,3,data,27,3,2,169,0,8
1850.493470961,1,data,27,1,3,171,0,8
1850.633247551,2,data,27,1,3,171,1,8
1851.877940882,0,data,27,0,8,168,0,8
1852.017717472,1,data,27,0,8,168,1,8
1852.144748858,2,data,27,2,0,171,0,8
1854.213289177,6,data,27,6,0,170,0,8
1854.600531278,5,data,27,5,8,175,0,8
1854.686673106,8,data,27,8,4,172,0,8
1855.285564319,4,data,27,4,2,171,0,8
1855.425341155,8,data,27,4,2,171,1,8
1859.035127545,7,data,27,7,1,171,0,8
1859.174904135,4,data,27,7,1,171,1,8
1859.264742471,3,data,27,3,5,170,0,8
1860.493470961,1,data,27,1,8,172,0,8
1861.877940882,0,data,27,0,3,169,0,8
1862.144748858,2,data,27,2,4,172,0,8
1862.414766730,0,beacon,29,0,65535,32,0,7
1862.807546093,1,beacon,29,1,65535,32,0,7
1863.595940747,3,beacon,29,3,65535,32,0,8
1864.213289177,6,data,27,6,4,171,0,8
1864.600531278,5,data,27,5,4,176,0,8
1864.686673106,8,data,27,8,5,173,0,8
1865.285564319,4,data,27,4,7,172,0,8
1868.473097285,2,beacon,29,2,65535,32,0,7
1868.722219627,5,beacon,29,5,65535,32,0,8
1868.970359947,8,beacon,29,8,65535,32,0,7
1869.035127545,7,data,27,7,1,172,0,8
1869.264742471,3,data,27,3,6,171,0,8
1869.754940824,4,beacon,29,4,65535,32,0,7
1870.493470961,1,data,27,1,3,173,0,8
1870.633247551,2,data,27,1,3,173,1,8
1871.363189829,6,beacon,29,6,65535,32,0,7
1871.877940882,0,data,27,0,5,170,0,8
1872.144748858,2,data,27,2,3,173,0,8
1872.813150705,7,beacon,29,7,65535,32,0,7
1874.213289177,6,data,27,6,0,172,0,8
1874.600531278,5,data,27,5,4,177,0,8
1874.686673106,8,data,27,8,6,174,0,8
1875.285564319,4,data,27,4,3,173,0,8
1875.425341155,8,data,27,4,3,173,1,8
1879.035127545,7,data,27,7,2,173,0,8
1879.264742471,3,data,27,3,5,172,0,8
1879.404519061,6,data,27,3,5,172,1,8
1880.493470961,1,data,27,1,6,174,0,8
1880.633247551,4,data,27,1,6,174,1,8
1880.773024141,7,data,27,1,6,174,2,8
1881.877940882,0,data,27,0,5,171,0,8
1882.144748858,2,data,27,2,1,174,0,8
1884.213289177,6,data,27,6,7,173,0,8
1884.600531278,5,data,27,5,8,178,0,8
1884.686673106,8,data,27,8,3,175,0,8
1885.285564319,4,data,27,4,7,174,0,8
1889.035127545,7,data,27,7,0,174,0,8
1889.264742471,3,data,27,3,8,173,0,8
1890.493470961,1,data,27,1,8,175,0,8
1891.877940882,0,data,27,0,7,172,0,8
1892.144748858,2,data,27,2,6,175,0,8
1894.213289177,6,data,27,6,1,174,0,8
1894.600531278,5,data,27,5,0,179,0,8
1894.686673106,8,data,27,8,4,176,0,8
1895.285564319,4,data,27,4,8,175,0,8
1899.035127545,7,data,27,7,1,175,0,8
1899.174904135,6,data,27,7,1,175,1,8
1899.264742471,3,data,27,3,2,174,0,8
1900.493470961,1,data,27,1,6,176,0,8
1901.877940882,0,data,27,0,7,173,0,8
1902.144748858,2,data,27,2,0,176,0,8
1902.284525448,5,data,27,2,0,176,1,8
1904.213289177,6,data,27,6,5,175,0,8
1904.600531278,5,data,27,5,2,180,0,8
1904.686673106,8,data,27,8,4,177,0,8
1905.285564319,4,data,27,4,0,176,0,8
1905.425340909,1,data,27,4,0,176,1,8
1909.035127545,7,data,27,7,0,176,0,8
1909.264742471,3,data,27,3,0,175,0,8
1910.493470961,1,data,27,1,6,177,0,8
1910.633247551,4,data,27,1,6,177,1,8
1910.773024141,7,data,27,1,6,177,2,8
1911.877940882,0,data,27,0,8,174,0,8
1912.017717472,3,data,27,0,8,174,1,8
1912.144748858,2,data,27,2,4,177,0,8
1914.213289177,6,data,27,6,3,176,0,8
1914.600531278,5,data,27,5,7,181,0,8
1914.686673106,8,data,27,8,2,178,0,8
1915.285564319,4,data,27,4,0,177,0,8
1919.035127545,7,data,27,7,2,177,0,8
1919.264742471,3,data,27,3,1,176,0,8
1920.493470961,1,data,27,1,2,178,0,8
1921.877940882,0,data,27,0,2,175,0,8
1922.017717472,3,data,27,0,2,175,1,8
1922.144748858,2,data,27,2,0,178,0,8
1922.284525448,5,data,27,2,0,178,1,8
1922.414766730,0,beacon,29,0,65535,33,0,8
1922.807546093,1,beacon,29,1,65535,33,0,7
1923.595940747,3,beacon,29,3,65535,33,0,7
1924.213289177,6,data,27,6,1,177,0,8
1924.600531278,5,data,27,5,4,182,0,8
1924.686673106,8,data,27,8,6,179,0,8
1925.285564319,4,data,27,4,7,178,0,8
1928.473097285,2,beacon,29,2,65535,33,0,7
1928.722219627,5,beacon,29,5,65535,33,0,8
1928.970359947,8,beacon,29,8,65535,33,0,7
1929.035127545,7,data,27,7,2,178,0,8
1929.264742471,3,data,27,3,5,177,0,8
1929.404519061,6,data,27,3,5,177,1,8
1929.754940824,4,beacon,29,4,65535,33,0,8
1930.493470961,1,data,27,1,4,179,0,8
1931.363189829,6,beacon,29,6,65535,33,0,7
