timestamp(s),src,dst,seq,hops,delay_gen_to_rx(s),delay_first_tx_to_rx(s),bytes,sf,delivered
1894.353066497,6,1,174,0,0.139777320,0.139777320,20,12,1
1895.425341155,4,8,175,0,0.139776836,0.139776836,20,12,1
1902.424302768,2,0,176,1,0.279553910,0.279553910,20,12,1
1904.353066497,6,5,175,0,0.139777320,0.139777320,20,12,1
1905.425341154,4,0,176,0,0.139776835,0.139776835,20,12,1
1909.404519061,3,0,175,0,0.139776590,0.139776590,20,12,1
1910.773024386,1,6,177,1,0.279553425,0.279553425,20,12,1
1912.017718552,0,8,174,0,0.139777670,0.139777670,20,12,1
1914.353065767,6,3,176,0,0.139776590,0.139776590,20,12,1
1915.425341154,4,0,177,0,0.139776835,0.139776835,20,12,1
1920.633247551,1,2,178,0,0.139776590,0.139776590,20,12,1
1922.017718063,0,2,175,0,0.139777181,0.139777181,20,12,1
1924.740307868,5,4,182,0,0.139776590,0.139776590,20,12,1
1925.425340909,4,7,178,0,0.139776590,0.139776590,20,12,1
1929.544296381,3,5,177,1,0.279553910,0.279553910,20,12,1
1930.633247551,1,4,179,0,0.139776590,0.139776590,20,12,1
1932.017717472,0,1,176,0,0.139776590,0.139776590,20,12,1
1934.353066358,6,0,178,0,0.139777181,0.139777181,20,12,1
1939.174904137,7,8,179,0,0.139776592,0.139776592,20,12,1
1940.633247551,1,4,180,0,0.139776590,0.139776590,20,12,1
1942.157494062,0,6,177,1,0.279553180,0.279553180,20,12,1
1945.425340909,4,7,180,0,0.139776590,0.139776590,20,12,1
1950.633248142,1,7,181,0,0.139777181,0.139777181,20,12,1
1952.017717472,0,1,178,0,0.139776590,0.139776590,20,12,1
1952.284526178,2,7,181,0,0.139777320,0.139777320,20,12,1
1954.353065767,6,3,180,0,0.139776590,0.139776590,20,12,1
1954.740308113,5,1,185,0,0.139776835,0.139776835,20,12,1
1955.425341154,4,2,181,0,0.139776835,0.139776835,20,12,1
1959.174904865,7,2,181,0,0.139777320,0.139777320,20,12,1
1959.404519306,3,1,180,0,0.139776835,0.139776835,20,12,1
1964.353065767,6,7,181,0,0.139776590,0.139776590,20,12,1
1964.740308113,5,1,186,0,0.139776835,0.139776835,20,12,1
1969.174904135,7,4,182,0,0.139776590,0.139776590,20,12,1
1970.633247551,1,4,183,0,0.139776590,0.139776590,20,12,1
1972.157494062,0,6,180,1,0.279553180,0.279553180,20,12,1
1974.740308598,5,6,187,0,0.139777320,0.139777320,20,12,1
1975.425341155,4,8,183,0,0.139776836,0.139776836,20,12,1
1979.174904380,7,5,183,0,0.139776835,0.139776835,20,12,1
1979.404519061,3,4,182,0,0.139776590,0.139776590,20,12,1
1982.157494793,0,8,181,1,0.279553911,0.279553911,20,12,1
1984.740307868,5,4,188,0,0.139776590,0.139776590,20,12,1
1985.425341155,4,8,184,0,0.139776836,0.139776836,20,12,1
1989.314681700,7,2,184,1,0.279554155,0.279554155,20,12,1
1989.474937215,3,7,183,0,0.210194744,0.139776835,20,12,1
1990.633248281,1,6,185,0,0.139777320,0.139777320,20,12,1
1992.157494793,0,8,182,1,0.279553911,0.279553911,20,12,1
1995.425340909,4,1,185,0,0.139776590,0.139776590,20,12,1
1999.174904135,7,4,185,0,0.139776590,0.139776590,20,12,1
1999.544295897,3,8,184,1,0.279553426,0.279553426,20,12,1
2000.633248281,1,6,186,0,0.139777320,0.139777320,20,12,1
2002.017718202,0,5,183,0,0.139777320,0.139777320,20,12,1
2004.492842848,6,8,185,1,0.279553671,0.279553671,20,12,1
2005.425340909,4,5,186,0,0.139776590,0.139776590,20,12,1
2009.174904135,7,6,186,0,0.139776590,0.139776590,20,12,1
2009.404519061,3,0,185,0,0.139776590,0.139776590,20,12,1
2010.633247796,1,5,187,0,0.139776835,0.139776835,20,12,1
2015.425340909,4,1,187,0,0.139776590,0.139776590,20,12,1
2019.174904137,7,8,187,0,0.139776592,0.139776592,20,12,1
2022.017718202,0,5,185,0,0.139777320,0.139777320,20,12,1
2024.492842602,6,5,187,1,0.279553425,0.279553425,20,12,1
2024.740307868,5,4,192,0,0.139776590,0.139776590,20,12,1
2029.174904380,7,5,188,0,0.139776835,0.139776835,20,12,1
2030.633247796,1,5,189,0,0.139776835,0.139776835,20,12,1
2032.017718202,0,5,186,0,0.139777320,0.139777320,20,12,1
2034.353066012,6,4,188,0,0.139776835,0.139776835,20,12,1
2034.826449698,8,7,190,0,0.139776592,0.139776592,20,12,1
2035.425340909,4,7,189,0,0.139776590,0.139776590,20,12,1
2039.174904137,7,8,189,0,0.139776592,0.139776592,20,12,1
2040.633247551,1,0,190,0,0.139776590,0.139776590,20,12,1
2049.174904865,7,2,190,0,0.139777320,0.139777320,20,12,1
2050.633248281,1,6,191,0,0.139777320,0.139777320,20,12,1
2052.017718202,0,5,188,0,0.139777320,0.139777320,20,12,1
2054.353066012,6,4,190,0,0.139776835,0.139776835,20,12,1
2055.425341154,4,6,191,0,0.139776835,0.139776835,20,12,1
2059.314680725,7,5,191,1,0.279553180,0.279553180,20,12,1
2060.773024732,1,8,192,1,0.279553771,0.279553771,20,12,1
2064.353066497,6,5,191,0,0.139777320,0.139777320,20,12,1
2065.425340909,4,5,192,0,0.139776590,0.139776590,20,12,1
2069.174904137,7,8,192,0,0.139776592,0.139776592,20,12,1
2070.633247796,1,3,193,0,0.139776835,0.139776835,20,12,1
2074.353065767,6,7,192,0,0.139776590,0.139776590,20,12,1
2080.633247796,1,5,194,0,0.139776835,0.139776835,20,12,1
2089.174904380,7,5,194,0,0.139776835,0.139776835,20,12,1
2090.633247796,1,3,195,0,0.139776835,0.139776835,20,12,1
2092.017718063,0,2,192,0,0.139777181,0.139777181,20,12,1
2095.425341154,4,6,195,0,0.139776835,0.139776835,20,12,1
2099.174904135,7,4,195,0,0.139776590,0.139776590,20,12,1
2099.404519061,3,4,194,0,0.139776590,0.139776590,20,12,1
