timestamp(s),nodeId,src,dst,seq,ttl,hops,rssi(dBm),battery(mV),score,sf,energyJ,energyFrac,forwarded
634.795330447,3,6,3,332,63,0,0,0,0,12,3858.004415771,0.992285086,0
635.899494846,8,5,8,327,63,0,0,0,0,12,3860.531402119,0.992935031,0
636.098559366,5,7,5,295,63,0,0,0,0,12,3857.345398429,0.992115586,0
636.899494844,2,5,2,328,63,0,0,0,0,12,3864.454956894,0.993944176,0
637.098559366,5,7,2,296,63,0,0,0,0,12,3857.273312905,0.992097046,1
637.795330447,3,6,2,335,63,0,0,0,0,12,3857.770332320,0.992224880,1
638.098559121,4,7,4,297,63,0,0,0,0,12,3862.298452383,0.993389520,0
638.343628029,5,8,2,308,63,0,0,0,0,12,3857.133490260,0.992061083,1
638.600487660,6,4,6,309,63,0,0,0,0,12,3858.459740515,0.992402197,0
639.098559366,3,7,3,298,63,0,0,0,0,12,3857.636116965,0.992190359,0
639.600487661,8,4,8,310,63,0,0,0,0,12,3860.226955425,0.992856727,0
640.098559366,5,7,5,299,63,0,0,0,0,12,3856.930347575,0.992008834,0
640.505816789,5,2,8,285,63,0,0,0,0,12,3856.916117187,0.992005174,1
640.795330447,3,6,3,338,63,0,0,0,0,12,3857.493692514,0.992153727,0
641.098559121,6,7,6,300,63,0,0,0,0,12,3858.246375050,0.992347319,0
641.899494844,2,5,2,333,63,0,0,0,0,12,3864.106413856,0.993854530,0
642.098559121,6,7,0,301,63,0,0,0,0,12,3858.174289526,0.992328778,1
642.600487660,6,4,6,313,63,0,0,0,0,12,3858.099130600,0.992309447,0
643.098559366,3,7,1,302,63,0,0,0,0,12,3857.329947989,0.992111612,1
643.238336201,1,7,1,302,62,1,0,0,0,12,3861.677789521,0.993229884,0
643.600487660,6,4,6,314,63,0,0,0,0,12,3858.009218198,0.992286322,0
643.899495089,1,5,1,335,63,0,0,0,0,12,3861.607655721,0.993211846,0
644.098559121,6,7,6,303,63,0,0,0,0,12,3857.940023782,0.992268525,0
644.600487661,8,4,8,315,63,0,0,0,0,12,3859.854643217,0.992760968,0
644.899494844,2,5,2,336,63,0,0,0,0,12,3863.884214990,0.993797380,0
645.098559121,6,7,0,304,63,0,0,0,0,12,3857.861995965,0.992248456,1
645.600487661,8,4,8,316,63,0,0,0,0,12,3859.782557693,0.992742427,0
645.795330447,3,6,3,343,63,0,0,0,0,12,3857.043170198,0.992037852,0
646.098559121,4,7,4,305,63,0,0,0,0,12,3861.692056724,0.993233554,0
646.343628029,7,8,7,316,63,0,0,0,0,12,3862.390104599,0.993413093,0
646.365923503,6,3,8,339,63,0,0,0,0,12,3857.722044898,0.992212460,1
646.795330447,3,6,2,344,63,0,0,0,0,12,3856.965142381,0.992017784,1
648.098559121,6,7,0,307,63,0,0,0,0,12,3857.519030635,0.992160245,1
648.795330447,3,6,3,346,63,0,0,0,0,12,3856.754645807,0.991963643,0
648.899495089,1,5,1,340,63,0,0,0,0,12,3861.247228099,0.993119143,0
649.098559366,3,7,3,308,63,0,0,0,0,12,3856.746956916,0.991961666,0
649.343628029,5,8,0,319,63,0,0,0,0,12,3856.190071565,0.991818434,1
650.098559366,3,7,3,309,63,0,0,0,0,12,3856.674871392,0.991943125,0
650.343628029,7,8,6,320,63,0,0,0,0,12,3862.119589378,0.993343516,1
650.899494844,2,5,2,342,63,0,0,0,0,12,3863.463586428,0.993689194,0
651.098559366,3,7,1,310,63,0,0,0,0,12,3856.602785867,0.991924585,1
651.238336201,1,7,1,310,62,1,0,0,0,12,3861.089220740,0.993078503,0
652.098559366,5,7,5,311,63,0,0,0,0,12,3855.908901062,0.991746117,0
652.795330692,4,6,4,350,63,0,0,0,0,12,3861.177320064,0.993101163,0
653.098559121,4,7,4,312,63,0,0,0,0,12,3861.169631176,0.993099185,0
653.343628029,5,8,0,323,63,0,0,0,0,12,3855.829461650,0.991725685,1
653.365923503,6,3,8,346,63,0,0,0,0,12,3857.084795177,0.992048558,1
653.625836698,5,1,8,346,63,0,0,0,0,12,3855.761510603,0.991708207,1
653.795330447,3,6,2,351,63,0,0,0,0,12,3856.321950368,0.991852353,1
655.098559366,3,7,1,314,63,0,0,0,0,12,3856.181792720,0.991816305,1
655.899494846,8,5,7,347,63,0,0,0,0,12,3859.042153289,0.992551994,1
656.343628029,5,8,0,326,63,0,0,0,0,12,3855.480554027,0.991635945,1
656.795330447,3,6,2,354,63,0,0,0,0,12,3855.978985038,0.991764142,1
657.098559366,5,7,2,316,63,0,0,0,0,12,3855.343554574,0.991600708,1
658.098559366,5,7,5,317,63,0,0,0,0,12,3855.211085817,0.991566637,0
658.343628029,5,8,0,328,63,0,0,0,0,12,3855.203731929,0.991564746,1
658.795330447,3,6,3,356,63,0,0,0,0,12,3855.768488464,0.991710002,0
658.899494844,4,5,4,350,63,0,0,0,0,12,3860.738264639,0.992988237,0
660.098559121,6,7,0,319,63,0,0,0,0,12,3856.515411000,0.991902112,1
661.098559366,5,7,5,320,63,0,0,0,0,12,3854.928503719,0.991493957,0
662.098559123,8,7,8,321,63,0,0,0,0,12,3858.512456545,0.992415755,0
662.343628029,7,8,1,332,63,0,0,0,0,12,3861.223891315,0.993113141,1
662.899494846,8,5,3,354,63,0,0,0,0,12,3858.441517631,0.992397510,1
663.098559121,6,7,0,322,63,0,0,0,0,12,3856.232828902,0.991829431,1
663.600487415,7,4,7,334,63,0,0,0,0,12,3861.089943048,0.993078689,0
664.098559123,8,7,8,323,63,0,0,0,0,12,3858.307902264,0.992363144,0
664.365923503,6,3,6,357,63,0,0,0,0,12,3856.086935542,0.991791907,0
664.899494846,8,5,7,356,63,0,0,0,0,12,3858.236963350,0.992344898,1
665.343628029,5,8,5,335,63,0,0,0,0,12,3854.632807734,0.991417903,0
665.505816789,5,2,0,310,63,0,0,0,0,12,3854.625931234,0.991416135,1
665.899494844,4,5,4,357,63,0,0,0,0,12,3860.233665968,0.992858453,0
666.098559121,6,7,6,325,63,0,0,0,0,12,3855.950246804,0.991756751,0
668.364987271,5,8,0,338,63,0,0,0,0,12,3854.343021216,0.991343370,1
668.600487660,0,4,0,339,63,0,0,0,0,12,3859.525047999,0.992676195,0
668.899494846,8,5,8,360,63,0,0,0,0,12,3857.853622724,0.992246302,0
669.098559121,6,7,6,328,63,0,0,0,0,12,3855.679549291,0.991687127,0
670.098559121,4,7,4,329,63,0,0,0,0,12,3859.906021268,0.992774182,0
671.098559121,4,7,4,330,63,0,0,0,0,12,3859.833935744,0.992755642,0
671.795330447,7,6,7,369,63,0,0,0,0,12,3860.520480447,0.992932222,0
672.098559121,4,7,4,331,63,0,0,0,0,12,3859.761850219,0.992737101,0
672.600487661,8,4,8,343,63,0,0,0,0,12,3857.543233738,0.992166470,0
672.899494844,2,5,2,364,63,0,0,0,0,12,3861.838030102,0.993271098,0
673.098559121,6,7,6,332,63,0,0,0,0,12,3855.375781913,0.991608997,0
673.343628029,7,8,3,343,63,0,0,0,0,12,3860.350238200,0.992888436,1
673.795330447,3,6,3,371,63,0,0,0,0,12,3854.619338144,0.991414439,0
674.098559366,3,7,1,333,63,0,0,0,0,12,3854.611649253,0.991412461,1
674.899494846,8,5,7,366,63,0,0,0,0,12,3857.379513530,0.992124360,1
676.098559121,6,7,6,335,63,0,0,0,0,12,3855.159525340,0.991553376,0
676.899494844,4,5,6,368,63,0,0,0,0,12,3859.408511500,0.992646222,1
678.098559123,8,7,8,337,63,0,0,0,0,12,3857.095784822,0.992051385,0
678.795330447,3,6,2,376,63,0,0,0,0,12,3854.174758119,0.991300092,1
678.899494846,8,5,8,370,63,0,0,0,0,12,3857.018903615,0.992031611,0
679.098559123,8,7,8,338,63,0,0,0,0,12,3857.011814712,0.992029788,0
679.899494844,2,5,2,371,63,0,0,0,0,12,3861.333431431,0.993141315,0
680.600487660,6,4,6,351,63,0,0,0,0,12,3854.844522964,0.991472357,0
680.899494846,8,5,7,372,63,0,0,0,0,12,3856.868790273,0.991993002,1
682.098559121,6,7,6,341,63,0,0,0,0,12,3854.703243023,0.991436019,0
682.365923503,6,3,8,375,63,0,0,0,0,12,3854.695760712,0.991434095,1
682.899494844,2,5,2,374,63,0,0,0,0,12,3861.117174857,0.993085693,0
683.098559121,6,7,6,342,63,0,0,0,0,12,3854.564831974,0.991400420,0
683.795330447,7,6,7,381,63,0,0,0,0,12,3859.590167087,0.992692944,0
683.899494846,8,5,7,375,63,0,0,0,0,12,3856.586208176,0.991920321,1
684.098559851,2,7,2,343,63,0,0,0,0,12,3861.026115841,0.993062273,0
685.098559121,6,7,6,344,63,0,0,0,0,12,3854.426603218,0.991364867,0
685.600487660,0,4,0,356,63,0,0,0,0,12,3858.293651791,0.992359478,0
686.098559712,1,7,1,345,63,0,0,0,0,12,3858.572874149,0.992431295,0
686.365923503,6,3,8,379,63,0,0,0,0,12,3854.347035382,0.991344402,1
687.098559121,6,7,0,346,63,0,0,0,0,12,3854.216106644,0.991310727,1
687.380900186,6,0,8,382,63,0,0,0,0,12,3854.148154835,0.991293250,1
688.098559366,3,7,1,347,63,0,0,0,0,12,3853.440089399,0.991111134,1
688.098559712,1,7,1,347,63,0,0,0,0,12,3858.422760808,0.992392685,0
689.795330447,3,6,2,387,63,0,0,0,0,12,3853.237281716,0.991058972,1
690.098559366,5,7,2,349,63,0,0,0,0,12,3852.673561593,0.990913982,1
690.098559851,2,7,2,349,63,0,0,0,0,12,3860.587660401,0.992949501,0
690.600487661,8,4,8,361,63,0,0,0,0,12,3856.011063969,0.991772393,0
691.098559366,3,7,3,350,63,0,0,0,0,12,3853.091181776,0.991021394,0
691.343628029,7,8,3,361,63,0,0,0,0,12,3859.027969282,0.992548346,1
691.795330447,7,6,7,389,63,0,0,0,0,12,3858.953099659,0.992529089,0
692.098559123,8,7,8,351,63,0,0,0,0,12,3855.930167260,0.991751586,0
692.899494846,8,5,7,384,63,0,0,0,0,12,3855.859228346,0.991733341,1
693.098559366,3,7,3,352,63,0,0,0,0,12,3852.935126142,0.990981257,0
693.795330447,7,6,7,391,63,0,0,0,0,12,3858.808928610,0.992492008,0
694.098559123,8,7,8,353,63,0,0,0,0,12,3855.725612979,0.991698975,0
694.343628029,7,8,4,364,63,0,0,0,0,12,3858.739444892,0.992474137,1
695.098559366,3,7,1,354,63,0,0,0,0,12,3852.785012801,0.990942647,1
695.600487415,7,4,7,366,63,0,0,0,0,12,3858.605496625,0.992439685,0
696.343628029,5,8,0,366,63,0,0,0,0,12,3852.179253619,0.990786845,1
697.098559366,5,7,5,356,63,0,0,0,0,12,3852.042254166,0.990751609,0
698.098559121,4,7,4,357,63,0,0,0,0,12,3857.815358766,0.992236461,0
698.795330447,3,6,2,396,63,0,0,0,0,12,3852.443976362,0.990854932,1
699.098559366,5,7,2,358,63,0,0,0,0,12,3851.898083117,0.990714528,1
699.238335956,2,7,2,358,62,1,0,0,0,12,3859.944027863,0.992783958,0
699.365923503,6,3,6,392,63,0,0,0,0,12,3853.175293235,0.991043028,0
699.899494846,8,5,8,391,63,0,0,0,0,12,3855.294246442,0.991588026,0
700.505816789,5,2,0,345,63,0,0,0,0,12,3851.757326265,0.990678325,1
701.098559366,5,7,5,360,63,0,0,0,0,12,3851.627203311,0.990644857,0
701.899494844,2,5,2,393,63,0,0,0,0,12,3859.717838430,0.992725781,0
702.098559366,5,7,2,361,63,0,0,0,0,12,3851.555117787,0.990626316,1
702.098559851,2,7,2,361,63,0,0,0,0,12,3859.710749523,0.992723958,0
703.343628029,5,8,0,373,63,0,0,0,0,12,3851.421237435,0.990591882,1
703.795330447,3,6,3,401,63,0,0,0,0,12,3852.011280923,0.990743642,0
704.098559366,5,7,5,363,63,0,0,0,0,12,3851.284237981,0.990556646,0
704.343628029,7,8,3,374,63,0,0,0,0,12,3857.958206415,0.992273201,1
704.899494846,8,5,7,396,63,0,0,0,0,12,3854.915991943,0.991490739,1
705.343628029,7,8,3,375,63,0,0,0,0,12,3857.825737659,0.992239130,1
706.098559366,3,7,1,365,63,0,0,0,0,12,3851.865363275,0.990706112,1
707.098559121,6,7,6,366,63,0,0,0,0,12,3852.582322181,0.990890515,0
708.098559121,6,7,6,367,63,0,0,0,0,12,3852.510236656,0.990871974,0
708.795330447,3,6,3,406,63,0,0,0,0,12,3851.584527776,0.990633881,0
709.098559123,8,7,8,368,63,0,0,0,0,12,3854.554235417,0.991397694,0
709.899494844,2,5,2,401,63,0,0,0,0,12,3859.135211941,0.992575929,0
710.098559123,8,7,8,369,63,0,0,0,0,12,3854.476207600,0.991377625,0
710.795330447,3,6,3,408,63,0,0,0,0,12,3851.440356727,0.990596800,0
710.899494846,8,5,7,402,63,0,0,0,0,12,3854.405268686,0.991359380,1
711.343628273,4,8,4,381,63,0,0,0,0,12,3856.853066179,0.991988957,0
712.098559123,8,7,8,371,63,0,0,0,0,12,3854.259768735,0.991321957,0
712.343628029,7,8,6,382,63,0,0,0,0,12,3857.278582633,0.992098401,1
712.625836453,0,1,0,405,63,0,0,0,0,12,3856.359081206,0.991861904,0
712.795331038,0,6,0,410,63,0,0,0,0,12,3856.352162624,0.991860124,0
713.098559366,5,7,2,372,63,0,0,0,0,12,3850.617641383,0.990385196,1
713.238335956,2,7,2,372,62,1,0,0,0,12,3858.911061351,0.992518277,0
713.365923503,6,3,6,406,63,0,0,0,0,12,3852.142326723,0.990777347,0
713.795330447,3,6,2,411,63,0,0,0,0,12,3851.218157861,0.990539650,1
714.098559123,8,7,8,373,63,0,0,0,0,12,3854.103713101,0.991281819,0
714.343628029,7,8,1,384,63,0,0,0,0,12,3857.074028352,0.992045789,1
715.098559121,4,7,4,374,63,0,0,0,0,12,3856.554251095,0.991912102,0
715.899495089,1,5,1,407,63,0,0,0,0,12,3856.423339612,0.991878431,0
716.098559366,3,7,3,375,63,0,0,0,0,12,3850.999972396,0.990483532,0
717.098559121,4,7,4,376,63,0,0,0,0,12,3856.410080046,0.991875021,0
717.795330447,7,6,5,415,63,0,0,0,0,12,3856.788844448,0.991972439,1
717.899494844,2,5,2,409,63,0,0,0,0,12,3858.546643161,0.992424548,0
718.098559121,6,7,6,377,63,0,0,0,0,12,3851.765612242,0.990680456,0
718.343628029,7,8,1,388,63,0,0,0,0,12,3856.658977497,0.991939037,1
719.098559366,3,7,3,378,63,0,0,0,0,12,3850.777773530,0.990426382,0
719.343628029,7,8,7,389,63,0,0,0,0,12,3856.514624156,0.991901910,0
720.098559366,3,7,3,379,63,0,0,0,0,12,3850.699745714,0.990406313,0
720.795330447,7,6,5,418,63,0,0,0,0,12,3856.433994533,0.991881171,1
721.098559123,8,7,8,380,63,0,0,0,0,12,3853.581287552,0.991147451,0
722.795331038,0,6,0,420,63,0,0,0,0,12,3855.643191965,0.991677776,0
723.098559366,3,7,3,382,63,0,0,0,0,12,3850.453777678,0.990343050,0
723.899494846,8,5,3,415,63,0,0,0,0,12,3853.360235296,0.991090595,1
724.899494844,4,5,6,416,63,0,0,0,0,12,3855.819117180,0.991723024,1
726.098559366,5,7,2,385,63,0,0,0,0,12,3849.614204041,0.990127110,1
726.365923503,6,3,6,419,63,0,0,0,0,12,3851.169561150,0.990527151,0
727.098559851,2,7,2,386,63,0,0,0,0,12,3857.846686250,0.992244518,0
727.625836453,0,1,0,420,63,0,0,0,0,12,3855.261009920,0.991579478,0
727.795330447,7,6,5,425,63,0,0,0,0,12,3855.880897215,0.991738914,1
728.795330447,3,6,3,426,63,0,0,0,0,12,3849.999241959,0.990226142,0
729.098559366,5,7,2,388,63,0,0,0,0,12,3849.336425138,0.990055665,1
729.098559851,2,7,2,388,63,0,0,0,0,12,3857.689491518,0.992204087,0
729.795330447,3,6,2,427,63,0,0,0,0,12,3849.921214143,0.990206074,1
729.899494846,8,5,8,421,63,0,0,0,0,12,3852.820839036,0.990951862,0
730.098559121,6,7,0,389,63,0,0,0,0,12,3850.820833910,0.990437457,1
730.795330447,3,6,3,428,63,0,0,0,0,12,3849.776860801,0.990168946,0
731.098559121,4,7,4,390,63,0,0,0,0,12,3855.275033615,0.991583085,0
731.343628029,7,8,1,401,63,0,0,0,0,12,3855.549059873,0.991653565,1
731.899495089,1,5,7,423,63,0,0,0,0,12,3855.259125094,0.991578993,1
732.098559123,8,7,8,391,63,0,0,0,0,12,3852.663636792,0.990911429,0
732.343628029,5,8,2,402,63,0,0,0,0,12,3848.997990505,0.989968619,1
732.795330447,7,6,7,430,63,0,0,0,0,12,3855.413989311,0.991618824,0
733.157556933,3,7,1,392,63,0,0,0,0,12,3849.584103447,0.990119368,1
733.157557279,1,7,1,392,63,0,0,0,0,12,3855.125169900,0.991544540,0
734.098559123,8,7,8,393,63,0,0,0,0,12,3852.507581158,0.990871291,0
734.343628029,5,8,2,404,63,0,0,0,0,12,3848.787493931,0.989914479,1
735.098559366,5,7,2,394,63,0,0,0,0,12,3848.650494478,0.989879242,1
735.098559851,2,7,2,394,63,0,0,0,0,12,3857.239151494,0.992088259,0
736.098559366,3,7,1,395,63,0,0,0,0,12,3849.307803467,0.990048303,1
736.795331038,0,6,0,434,63,0,0,0,0,12,3854.587494741,0.991406249,0
737.098559121,6,7,6,396,63,0,0,0,0,12,3850.222220150,0.990283493,0
737.343628029,7,8,1,407,63,0,0,0,0,12,3855.001722555,0.991512789,1
737.795331038,0,6,0,435,63,0,0,0,0,12,3854.509466924,0.991386180,0
738.098559121,6,7,0,397,63,0,0,0,0,12,3850.150134625,0.990264952,1
738.795330447,7,6,7,436,63,0,0,0,0,12,3854.860709700,0.991476520,0
739.098559121,4,7,4,398,63,0,0,0,0,12,3854.686085135,0.991431606,0
739.795330447,3,6,3,437,63,0,0,0,0,12,3848.942997858,0.989954475,0
739.899494846,8,5,8,431,63,0,0,0,0,12,3852.052445452,0.990754230,0
740.098559121,6,7,6,399,63,0,0,0,0,12,3849.933695759,0.990209284,0
741.098559121,6,7,6,400,63,0,0,0,0,12,3849.861610235,0.990190743,0
741.343628029,7,8,6,411,63,0,0,0,0,12,3854.658939517,0.991424624,1
741.899494844,4,5,6,433,63,0,0,0,0,12,3854.470975172,0.991376280,1
743.098559366,5,7,5,402,63,0,0,0,0,12,3848.001542465,0.989712331,0
743.795331177,1,6,1,441,63,0,0,0,0,12,3854.340257845,0.991342659,0
744.098559123,8,7,8,403,63,0,0,0,0,12,3851.751072159,0.990676716,0
745.098559366,5,7,5,404,63,0,0,0,0,12,3847.845486831,0.989672193,0
745.343628029,7,8,4,415,63,0,0,0,0,12,3854.322098772,0.991337988,1
745.795330447,7,6,7,443,63,0,0,0,0,12,3854.253171442,0.991320260,0
746.098559123,8,7,8,405,63,0,0,0,0,12,3851.600958817,0.990638107,0
746.343628029,5,8,0,416,63,0,0,0,0,12,3847.760105126,0.989650233,1
747.098559366,5,7,5,406,63,0,0,0,0,12,3847.629047965,0.989616525,0
747.343628029,5,8,2,417,63,0,0,0,0,12,3847.621694077,0.989614633,1
747.899495089,1,5,3,439,63,0,0,0,0,12,3854.057258056,0.991269871,1
749.098559366,3,7,1,408,63,0,0,0,0,12,3848.286539247,0.989785633,1
749.238336201,1,7,1,408,62,1,0,0,0,12,3853.916895282,0.991233769,0
750.098559121,6,7,0,409,63,0,0,0,0,12,3849.183129052,0.990016237,1
750.098559851,0,7,0,409,63,0,0,0,0,12,3853.654578617,0.991166301,0
751.098559121,4,7,4,410,63,0,0,0,0,12,3853.754733317,0.991192061,0
751.343628029,5,8,0,421,63,0,0,0,0,12,3847.272968747,0.989524941,1
751.625836698,5,1,5,444,63,0,0,0,0,12,3847.205017701,0.989507463,0
751.795330447,3,6,2,449,63,0,0,0,0,12,3848.005703748,0.989713401,1
752.098559123,8,7,8,411,63,0,0,0,0,12,3851.162503378,0.990525335,0
752.365923503,6,3,8,445,63,0,0,0,0,12,3848.947323290,0.989955587,1
752.899494844,2,5,2,444,63,0,0,0,0,12,3855.918989498,0.991748711,0
753.098559366,3,7,1,412,63,0,0,0,0,12,3847.865546100,0.989677352,1
753.343628029,7,8,3,423,63,0,0,0,0,12,3853.702858222,0.991178719,1
753.795330447,7,6,5,451,63,0,0,0,0,12,3853.627988599,0.991159462,1
754.098559366,5,7,2,413,63,0,0,0,0,12,3846.991798245,0.989452623,1
754.098559851,2,7,2,413,63,0,0,0,0,12,3855.845757359,0.991729876,0
754.365923503,6,3,8,447,63,0,0,0,0,12,3848.730884424,0.989899919,1
754.899494846,8,5,8,446,63,0,0,0,0,12,3850.947393415,0.990470009,0
755.098559121,6,7,0,414,63,0,0,0,0,12,3848.599955686,0.989866244,1
755.098559851,0,7,0,414,63,0,0,0,0,12,3853.294150995,0.991073599,0
756.098559123,8,7,8,415,63,0,0,0,0,12,3850.868218987,0.990449645,0
756.343628029,7,8,4,426,63,0,0,0,0,12,3853.365835184,0.991092036,1
757.098559123,8,7,8,416,63,0,0,0,0,12,3850.796133463,0.990431104,0
757.899495089,1,5,3,449,63,0,0,0,0,12,3853.270077286,0.991067407,1
758.098559121,6,7,6,417,63,0,0,0,0,12,3848.305489003,0.989790506,0
758.343628029,7,8,4,428,63,0,0,0,0,12,3853.161280903,0.991039424,1
758.899494844,4,5,4,450,63,0,0,0,0,12,3853.173253439,0.991042503,0
759.098559366,3,7,3,418,63,0,0,0,0,12,3847.348880551,0.989544465,0
759.600487415,7,4,5,430,63,0,0,0,0,12,3853.027332637,0.991004972,1
760.098559366,3,7,1,419,63,0,0,0,0,12,3847.276795027,0.989525925,1
760.098559712,1,7,1,419,63,0,0,0,0,12,3853.070318686,0.991016028,0
760.899494844,2,5,2,452,63,0,0,0,0,12,3855.354189887,0.991603444,0
761.098559121,6,7,6,420,63,0,0,0,0,12,3848.083290137,0.989733357,0
761.795330447,3,6,2,459,63,0,0,0,0,12,3847.068045052,0.989472234,1
762.098559121,6,7,0,421,63,0,0,0,0,12,3848.005262320,0.989713288,1
762.343628029,5,8,2,432,63,0,0,0,0,12,3846.353319222,0.989288405,1
763.098559121,4,7,4,422,63,0,0,0,0,12,3852.871880146,0.990964990,0
763.343628029,5,8,5,433,63,0,0,0,0,12,3846.208965880,0.989251277,0
763.795330447,7,6,7,461,63,0,0,0,0,12,3852.671542719,0.990913463,0
764.098559366,3,7,1,423,63,0,0,0,0,12,3846.855801880,0.989417645,1
764.098559712,1,7,1,423,63,0,0,0,0,12,3852.781976588,0.990941866,0
764.343628029,5,8,5,434,63,0,0,0,0,12,3846.130938063,0.989231208,0
764.398591956,6,3,8,457,63,0,0,0,0,12,3847.787095265,0.989657175,1
764.795330447,3,6,2,462,63,0,0,0,0,12,3846.725079722,0.989384023,1
765.098559121,6,7,0,424,63,0,0,0,0,12,3847.650412406,0.989622020,1
765.795330447,3,6,3,463,63,0,0,0,0,12,3846.586668673,0.989348423,0
765.899494844,2,5,2,457,63,0,0,0,0,12,3854.999704557,0.991512270,0
766.343628029,7,8,7,436,63,0,0,0,0,12,3852.457887951,0.990858510,0
767.098559366,3,7,3,426,63,0,0,0,0,12,3846.512836550,0.989329433,0
768.098559366,3,7,3,427,63,0,0,0,0,12,3846.428866441,0.989307836,0
768.600487415,7,4,7,439,63,0,0,0,0,12,3852.306295100,0.990819520,0
768.899495089,1,5,3,460,63,0,0,0,0,12,3852.428637870,0.990850987,1
770.098559366,5,7,2,429,63,0,0,0,0,12,3845.723605682,0.989126442,1
770.795330447,7,6,7,468,63,0,0,0,0,12,3852.166944047,0.990783679,0
771.098559121,6,7,0,430,63,0,0,0,0,12,3847.163458319,0.989496774,1
771.795330447,3,6,3,469,63,0,0,0,0,12,3846.136328649,0.989232595,0
772.098559366,3,7,1,431,63,0,0,0,0,12,3846.128639758,0.989230617,1
772.098559712,1,7,1,431,63,0,0,0,0,12,3852.150851453,0.990779540,0
773.098559366,5,7,5,432,63,0,0,0,0,12,3845.435081291,0.989052233,0
773.795330447,3,6,3,471,63,0,0,0,0,12,3845.919889783,0.989176926,0
774.098559121,6,7,0,433,63,0,0,0,0,12,3846.863049344,0.989419509,1
774.098559851,0,7,0,433,63,0,0,0,0,12,3851.954237492,0.990728971,0
775.098559366,3,7,1,434,63,0,0,0,0,12,3845.840115367,0.989156408,1
775.098559712,1,7,1,434,63,0,0,0,0,12,3851.928652587,0.990722390,0
775.795330447,3,6,3,473,63,0,0,0,0,12,3845.709393209,0.989122786,0
775.899494846,8,5,8,467,63,0,0,0,0,12,3849.350405306,0.990059261,0
776.795330447,3,6,2,474,63,0,0,0,0,12,3845.637307685,0.989104246,1
777.098559366,3,7,3,436,63,0,0,0,0,12,3845.569235562,0.989086738,0
778.098559366,3,7,3,437,63,0,0,0,0,12,3845.485265452,0.989065140,0
778.343628029,5,8,0,448,63,0,0,0,0,12,3845.079184366,0.988960696,1
778.600487415,7,4,7,449,63,0,0,0,0,12,3851.609209025,0.990640229,0
779.098559366,3,7,1,438,63,0,0,0,0,12,3845.413179928,0.989046600,1
779.098559712,1,7,1,438,63,0,0,0,0,12,3851.634368196,0.990646700,0
779.398591956,6,3,8,472,63,0,0,0,0,12,3846.387029668,0.989297076,1
780.098559851,0,7,0,439,63,0,0,0,0,12,3851.533608930,0.990620784,0
780.343628029,7,8,1,450,63,0,0,0,0,12,3851.472459778,0.990605057,1
781.098559121,6,7,6,440,63,0,0,0,0,12,3846.184203576,0.989244908,0
782.098559121,6,7,6,441,63,0,0,0,0,12,3846.100233467,0.989223311,0
782.343628029,7,8,7,452,63,0,0,0,0,12,3851.267905497,0.990552445,0
782.899494844,2,5,2,474,63,0,0,0,0,12,3853.786135226,0.991200138,0
783.098559121,6,7,0,442,63,0,0,0,0,12,3846.028147942,0.989204771,1
783.600487660,6,4,6,454,63,0,0,0,0,12,3845.958931309,0.989186968,0
784.098559366,5,7,5,443,63,0,0,0,0,12,3844.575814997,0.988831228,0
784.795330447,3,6,3,482,63,0,0,0,0,12,3844.910145563,0.988917219,0
785.098559366,3,7,1,444,63,0,0,0,0,12,3844.902456672,0.988915241,1
785.398591956,6,3,6,478,63,0,0,0,0,12,3845.804038595,0.989147129,0
786.098559366,3,7,1,445,63,0,0,0,0,12,3844.769987915,0.988881170,1
786.398591956,6,3,8,479,63,0,0,0,0,12,3845.731953070,0.989128589,1
787.098559121,4,7,4,446,63,0,0,0,0,12,3851.039848279,0.990493788,0
787.343628029,7,8,1,457,63,0,0,0,0,12,3850.913420167,0.990461271,1
788.365923748,1,3,1,481,63,0,0,0,0,12,3850.947444397,0.990470022,0
789.098559366,5,7,5,448,63,0,0,0,0,12,3844.217788973,0.988739143,0
789.505816789,5,2,5,434,63,0,0,0,0,12,3844.209500877,0.988737012,0
790.098559121,6,7,0,449,63,0,0,0,0,12,3845.318630405,0.989022281,1
791.098559123,8,7,8,450,63,0,0,0,0,12,3848.197706777,0.989762785,0
792.098559123,8,7,8,451,63,0,0,0,0,12,3848.119678960,0.989742716,0
794.098559121,4,7,4,453,63,0,0,0,0,12,3850.529307315,0.990362476,0
795.343628029,5,8,2,465,63,0,0,0,0,12,3843.743306642,0.988617106,1
796.098559121,6,7,0,455,63,0,0,0,0,12,3844.810308746,0.988891540,1
796.343628029,5,8,2,466,63,0,0,0,0,12,3843.598953300,0.988579978,1
796.600487660,6,4,6,467,63,0,0,0,0,12,3844.741092113,0.988873738,0
797.098559121,4,7,4,456,63,0,0,0,0,12,3850.313050742,0.990306855,0
797.343628029,7,8,6,467,63,0,0,0,0,12,3850.105910285,0.990253578,1
798.098559366,3,7,1,457,63,0,0,0,0,12,3843.830191568,0.988639453,1
798.098559712,1,7,1,457,63,0,0,0,0,12,3850.230530766,0.990285630,0
798.795330447,3,6,2,496,63,0,0,0,0,12,3843.693527118,0.988604302,1
799.098559123,8,7,8,458,63,0,0,0,0,12,3847.587770424,0.989605908,0
799.343628029,5,8,0,469,63,0,0,0,0,12,3843.316371202,0.988507297,1
