timestamp(s),nodeId,src,seq,dst,ttl,hops,rssi(dBm),battery(mV),score,sf,energyJ,energyFrac,forwarded,ok
809.343628029,7,8,479,3,62,1,0,4188,48,8,3849.161713574,0.990010729,1,1
809.366040199,2,2,454,0,63,0,0,4189,48,8,3851.802744006,0.990690006,0,1
809.460710825,4,4,480,8,63,0,0,4188,48,8,3849.367728345,0.990063716,0,1
809.486059863,1,1,502,2,63,0,0,4188,48,8,3849.302706947,0.990046993,0,1
809.655553857,6,6,507,0,63,0,0,4186,48,8,3843.707626127,0.988607929,0,1
809.759718254,5,5,501,0,63,0,0,4186,48,8,3842.394142704,0.988270098,0,1
809.958782531,7,7,469,6,63,0,0,4188,48,8,3849.091844760,0.989992758,0,1
810.203851437,8,8,480,2,63,0,0,4187,48,8,3846.710070769,0.989380162,0,1
810.226146913,3,3,503,7,63,0,0,4186,48,8,3842.669416810,0.988340899,0,1
810.241123005,0,0,505,3,63,0,0,4188,48,8,3849.340588721,0.990056736,0,1
810.343628029,5,8,480,2,62,1,0,4186,48,8,3842.318511567,0.988250646,1,1
810.366040199,2,2,455,7,63,0,0,4189,48,8,3851.730658482,0.990671466,0,1
810.460710825,4,4,481,8,63,0,0,4188,48,8,3849.283758235,0.990042119,0,1
810.486059863,1,1,503,3,63,0,0,4188,48,8,3849.230621423,0.990028452,0,1
810.655553857,6,6,508,5,63,0,0,4186,48,8,3843.635540602,0.988589388,0,1
810.759718254,5,5,502,6,63,0,0,4186,48,8,3842.249789363,0.988232971,0,1
810.795330447,7,6,508,5,62,1,0,4188,48,8,3849.014758427,0.989972932,1,1
810.958782531,7,7,470,6,63,0,0,4188,48,8,3848.953433711,0.989957159,0,1
811.203851437,8,8,481,6,63,0,0,4187,48,8,3846.637985245,0.989361622,0,1
811.226146913,3,3,504,5,63,0,0,4186,48,8,3842.597331285,0.988322359,0,1
811.241123005,0,0,506,4,63,0,0,4188,48,8,3849.262560904,0.990036667,0,1
811.366040199,2,2,456,3,63,0,0,4189,48,8,3851.652630665,0.990651397,0,1
811.460710825,4,4,482,1,63,0,0,4188,48,8,3849.211672711,0.990023578,0,1
811.486059863,1,1,504,8,63,0,0,4188,48,8,3849.164478191,0.990011440,0,1
811.655553857,6,6,509,7,63,0,0,4186,48,8,3843.557512785,0.988569319,0,1
811.759718254,5,5,503,2,63,0,0,4186,48,8,3842.177703838,0.988214430,0,1
811.958782531,7,7,471,4,63,0,0,4188,48,8,3848.881348186,0.989938618,0,1
812.203851437,8,8,482,6,63,0,0,4187,48,8,3846.565899720,0.989343081,0,1
812.226146913,3,3,505,5,63,0,0,4186,48,8,3842.525245761,0.988303818,0,1
812.241123005,0,0,507,8,63,0,0,4188,48,8,3849.190475380,0.990018126,0,1
812.366040199,2,2,457,1,63,0,0,4189,48,8,3851.574602848,0.990631328,0,1
812.460710825,4,4,483,6,63,0,0,4188,48,8,3849.139587186,0.990005038,0,1
812.486059863,1,1,505,5,63,0,0,4188,48,8,3849.086450374,0.989991371,0,1
812.655553857,6,6,510,4,63,0,0,4186,48,8,3843.479484968,0.988549250,0,1
812.759718254,5,5,504,0,63,0,0,4186,48,8,3842.105618314,0.988195889,0,1
812.958782531,7,7,472,1,63,0,0,4188,48,8,3848.815204954,0.989921606,0,1
813.098559366,3,7,472,1,62,1,0,4186,48,8,3842.453895141,0.988285467,1,1
813.203851437,8,8,483,2,63,0,0,4187,48,8,3846.487871903,0.989323012,0,1
813.241123005,0,0,508,3,63,0,0,4188,48,8,3849.118389855,0.989999586,0,1
813.258815366,3,3,506,6,63,0,0,4186,48,8,3842.392588834,0.988269699,0,1
813.366040199,2,2,458,3,63,0,0,4189,48,8,3851.496575031,0.990611259,0,1
813.460710825,4,4,484,8,63,0,0,4188,48,8,3849.067501662,0.989986497,0,1
813.486059863,1,1,506,8,63,0,0,4188,48,8,3849.020307142,0.989974359,0,1
813.655553857,6,6,511,3,63,0,0,4186,48,8,3843.401457151,0.988529181,0,1
813.759718254,5,5,505,0,63,0,0,4186,48,8,3842.033532789,0.988177349,0,1
813.958782531,7,7,473,2,63,0,0,4188,48,8,3848.743119430,0.989903066,0,1
814.098559366,5,7,473,2,62,1,0,4186,48,8,3841.965255540,0.988159788,1,1
814.203851437,8,8,484,5,63,0,0,4187,48,8,3846.409844086,0.989302943,0,1
814.226146913,3,3,507,6,63,0,0,4186,48,8,3842.314749187,0.988249678,0,1
814.241123005,0,0,509,8,63,0,0,4188,48,8,3849.052246623,0.989982574,0,1
814.366040199,2,2,459,5,63,0,0,4189,48,8,3851.424489507,0.990592718,0,1
814.460710825,4,4,485,2,63,0,0,4188,48,8,3849.001358430,0.989969485,0,1
814.486059863,1,1,507,8,63,0,0,4188,48,8,3848.948221617,0.989955818,0,1
814.655553857,6,6,512,7,63,0,0,4186,48,8,3843.329371627,0.988510641,0,1
814.759718254,5,5,506,6,63,0,0,4186,48,8,3841.901064033,0.988143278,0,1
814.958782531,7,7,474,0,63,0,0,4188,48,8,3848.671033905,0.989884525,0,1
815.098559121,6,7,474,0,62,1,0,4186,48,8,3843.260494392,0.988492926,1,1
815.203851437,8,8,485,5,63,0,0,4187,48,8,3846.337758562,0.989284403,0,1
815.226146913,3,3,508,4,63,0,0,4186,48,8,3842.242663663,0.988231138,0,1
815.241123005,0,0,510,8,63,0,0,4188,48,8,3848.974218806,0.989962505,0,1
815.366040199,2,2,460,3,63,0,0,4189,48,8,3851.346461690,0.990572650,0,1
815.460710825,4,4,486,1,63,0,0,4188,48,8,3848.929272905,0.989950945,0,1
815.486059863,1,1,508,8,63,0,0,4188,48,8,3848.882078385,0.989938806,0,1
815.655553857,6,6,513,0,63,0,0,4186,48,8,3843.196902870,0.988476570,0,1
815.759718254,5,5,507,4,63,0,0,4186,48,8,3841.828978509,0.988124737,0,1
815.958782531,7,7,475,0,63,0,0,4188,48,8,3848.598948381,0.989865985,0,1
816.098559121,6,7,475,0,62,1,0,4186,48,8,3843.128025636,0.988458854,1,1
816.203851437,8,8,486,0,63,0,0,4187,48,8,3846.265673037,0.989265862,0,1
816.226146913,3,3,509,6,63,0,0,4186,48,8,3842.170578138,0.988212597,0,1
816.241123005,0,0,511,3,63,0,0,4188,48,8,3848.902133282,0.989943964,0,1
816.366040199,2,2,461,1,63,0,0,4189,48,8,3851.274376165,0.990554109,0,1
816.460710825,4,4,487,7,63,0,0,4188,48,8,3848.857187381,0.989932404,0,1
816.486059863,1,1,509,2,63,0,0,4188,48,8,3848.809992861,0.989920266,0,1
816.655553857,6,6,514,0,63,0,0,4186,48,8,3843.064434114,0.988442498,0,1
816.759718254,5,5,508,4,63,0,0,4186,48,8,3841.756892984,0.988106197,0,1
816.958782531,7,7,476,8,63,0,0,4188,48,8,3848.532805149,0.989848973,0,1
817.203851437,8,8,487,1,63,0,0,4187,48,8,3846.193587513,0.989247322,0,1
817.226146913,3,3,510,5,63,0,0,4186,48,8,3842.092550322,0.988192528,0,1
817.241123005,0,0,512,2,63,0,0,4188,48,8,3848.830047757,0.989925424,0,1
817.366040199,2,2,462,4,63,0,0,4189,48,8,3851.202290641,0.990535569,0,1
817.460710825,4,4,488,0,63,0,0,4188,48,8,3848.785101856,0.989913864,0,1
817.486059863,1,1,510,4,63,0,0,4188,48,8,3848.743849629,0.989903254,0,1
817.655553857,6,6,515,1,63,0,0,4186,48,8,3842.998290882,0.988425486,0,1
817.759718254,5,5,509,2,63,0,0,4186,48,8,3841.678865167,0.988086128,0,1
817.958782531,7,7,477,5,63,0,0,4188,48,8,3848.460719624,0.989830432,0,1
818.203851437,8,8,488,4,63,0,0,4187,48,8,3846.121501988,0.989228781,0,1
818.226146913,3,3,511,6,63,0,0,4186,48,8,3842.008580212,0.988170931,0,1
818.241123005,0,0,513,4,63,0,0,4188,48,8,3848.757962233,0.989906883,0,1
818.366040199,2,2,463,0,63,0,0,4189,48,8,3851.124262824,0.990515500,0,1
818.460710825,4,4,489,8,63,0,0,4188,48,8,3848.713016332,0.989895323,0,1
818.486059863,1,1,511,2,63,0,0,4188,48,8,3848.671764104,0.989884713,0,1
818.655553857,6,6,516,0,63,0,0,4186,48,8,3842.926205358,0.988406946,0,1
818.759718254,5,5,510,7,63,0,0,4186,48,8,3841.600837350,0.988066059,0,1
818.958782531,7,7,478,8,63,0,0,4188,48,8,3848.388634100,0.989811891,0,1
819.203851437,8,8,489,1,63,0,0,4187,48,8,3846.049416464,0.989210241,0,1
819.226146913,3,3,512,4,63,0,0,4186,48,8,3841.930552395,0.988150862,0,1
819.241123005,0,0,514,7,63,0,0,4188,48,8,3848.685876708,0.989888343,0,1
819.343628029,7,8,489,1,62,1,0,4188,48,8,3848.320091865,0.989794262,1,1
819.366040199,2,2,464,1,63,0,0,4189,48,8,3851.046235007,0.990495431,0,1
819.460710825,4,4,490,2,63,0,0,4188,48,8,3848.640930807,0.989876783,0,1
819.486059863,1,1,512,0,63,0,0,4188,48,8,3848.605620872,0.989867701,0,1
819.655553857,6,6,517,5,63,0,0,4186,48,8,3842.854119833,0.988388405,0,1
819.759718254,5,5,511,4,63,0,0,4186,48,8,3841.522809533,0.988045990,0,1
819.958782531,7,7,479,6,63,0,0,4188,48,8,3848.250223051,0.989776292,0,1
820.203851437,8,8,490,7,63,0,0,4187,48,8,3845.971388647,0.989190172,0,1
820.226146913,3,3,513,5,63,0,0,4186,48,8,3841.858466871,0.988132322,0,1
820.241123005,0,0,515,5,63,0,0,4188,48,8,3848.613791184,0.989869802,0,1
820.366040199,2,2,465,8,63,0,0,4189,48,8,3850.980091775,0.990478419,0,1
820.460710825,4,4,491,0,63,0,0,4188,48,8,3848.568845283,0.989858242,0,1
820.486059863,1,1,513,5,63,0,0,4188,48,8,3848.533535348,0.989849160,0,1
820.655553857,6,6,518,2,63,0,0,4186,48,8,3842.776092016,0.988368336,0,1
820.759718254,5,5,512,2,63,0,0,4186,48,8,3841.444781716,0.988025921,0,1
820.958782531,7,7,480,1,63,0,0,4188,48,8,3848.172195234,0.989756223,0,1
821.098559366,3,7,480,1,62,1,0,4186,48,8,3841.787116250,0.988113970,1,1
821.203851437,8,8,491,7,63,0,0,4187,48,8,3845.899303122,0.989171631,0,1
821.241123005,0,0,516,1,63,0,0,4188,48,8,3848.541705659,0.989851262,0,1
821.258815366,3,3,514,4,63,0,0,4186,48,8,3841.725809944,0.988098202,0,1
821.366040199,2,2,466,3,63,0,0,4189,48,8,3850.913948543,0.990461407,0,1
821.460710825,4,4,492,7,63,0,0,4188,48,8,3848.490817466,0.989838173,0,1
821.486059863,1,1,514,2,63,0,0,4188,48,8,3848.467392116,0.989832148,0,1
821.655553857,6,6,519,2,63,0,0,4186,48,8,3842.698064199,0.988348268,0,1
821.759718254,5,5,513,2,63,0,0,4186,48,8,3841.372696192,0.988007381,0,1
821.795330447,3,6,519,2,62,1,0,4186,48,8,3841.656394093,0.988080348,1,1
821.958782531,7,7,481,6,63,0,0,4188,48,8,3848.094167417,0.989736154,0,1
822.203851437,8,8,492,1,63,0,0,4187,48,8,3845.827217598,0.989153091,0,1
822.226146913,3,3,515,8,63,0,0,4186,48,8,3841.593529358,0.988064179,0,1
822.241123005,0,0,517,7,63,0,0,4188,48,8,3848.469620135,0.989832721,0,1
822.343628029,7,8,492,1,62,1,0,4188,48,8,3848.025625182,0.989718525,1,1
822.366040199,2,2,467,1,63,0,0,4189,48,8,3850.835920726,0.990441338,0,1
822.460710825,4,4,493,1,63,0,0,4188,48,8,3848.418731941,0.989819633,0,1
822.486059863,1,1,515,8,63,0,0,4188,48,8,3848.395306591,0.989813608,0,1
822.655553857,6,6,520,3,63,0,0,4186,48,8,3842.614094090,0.988326670,0,1
822.759718254,5,5,514,3,63,0,0,4186,48,8,3841.300610667,0.987988840,0,1
822.958782531,7,7,482,6,63,0,0,4188,48,8,3847.955756368,0.989700555,0,1
823.203851437,8,8,493,3,63,0,0,4187,48,8,3845.749189781,0.989133022,0,1
823.226146913,3,3,516,5,63,0,0,4186,48,8,3841.521443833,0.988045639,0,1
823.241123005,0,0,518,8,63,0,0,4188,48,8,3848.403476903,0.989815709,0,1
823.366040199,2,2,468,7,63,0,0,4189,48,8,3850.769777494,0.990424325,0,1
823.460710825,4,4,494,0,63,0,0,4188,48,8,3848.346646417,0.989801092,0,1
823.486059863,1,1,516,3,63,0,0,4188,48,8,3848.329163359,0.989796596,0,1
823.655553857,6,6,521,7,63,0,0,4186,48,8,3842.542008565,0.988308130,0,1
823.759718254,5,5,515,2,63,0,0,4186,48,8,3841.228525143,0.987970300,0,1
823.958782531,7,7,483,8,63,0,0,4188,48,8,3847.877728551,0.989680486,0,1
824.203851437,8,8,494,6,63,0,0,4187,48,8,3845.677104257,0.989114482,0,1
824.226146913,3,3,517,8,63,0,0,4186,48,8,3841.437473724,0.988024042,0,1
824.241123005,0,0,519,5,63,0,0,4188,48,8,3848.337333671,0.989798697,0,1
824.343628029,7,8,494,6,62,1,0,4188,48,8,3847.809186317,0.989662857,1,1
824.366040199,2,2,469,6,63,0,0,4189,48,8,3850.691749677,0.990404257,0,1
824.460710825,4,4,495,0,63,0,0,4188,48,8,3848.274560892,0.989782552,0,1
824.486059863,1,1,517,5,63,0,0,4188,48,8,3848.263020127,0.989779583,0,1
824.655553857,6,6,522,0,63,0,0,4186,48,8,3842.469923041,0.988289589,0,1
824.759718254,5,5,516,1,63,0,0,4186,48,8,3841.156439618,0.987951759,0,1
824.958782531,7,7,484,0,63,0,0,4188,48,8,3847.739317502,0.989644886,0,1
825.098559121,6,7,484,0,62,1,0,4186,48,8,3842.401045806,0.988271874,1,1
825.203851437,8,8,495,6,63,0,0,4187,48,8,3845.599076440,0.989094413,0,1
825.226146913,3,3,518,6,63,0,0,4186,48,8,3841.359445907,0.988003973,0,1
825.241123005,0,0,520,8,63,0,0,4188,48,8,3848.271190439,0.989781685,0,1
825.366040199,2,2,470,7,63,0,0,4188,48,8,3850.625606445,0.990387244,0,1
825.460710825,4,4,496,1,63,0,0,4188,48,8,3848.202475368,0.989764011,0,1
825.486059863,1,1,518,7,63,0,0,4188,48,8,3848.190934603,0.989761043,0,1
825.655553857,6,6,523,0,63,0,0,4186,48,8,3842.337454284,0.988255518,0,1
825.759718254,5,5,517,8,63,0,0,4186,48,8,3841.084354094,0.987933219,0,1
825.958782531,7,7,485,0,63,0,0,4188,48,8,3847.673174270,0.989627874,0,1
826.098559121,6,7,485,0,62,1,0,4186,48,8,3842.268577049,0.988237803,1,1
826.203851437,8,8,496,0,63,0,0,4187,48,8,3845.521048623,0.989074344,0,1
826.226146913,3,3,519,2,63,0,0,4186,48,8,3841.287360382,0.987985432,0,1
826.241123005,0,0,521,4,63,0,0,4188,48,8,3848.205047207,0.989764673,0,1
826.343628029,5,8,496,0,62,1,0,4186,48,8,3841.008722957,0.987913766,1,1
826.366040199,2,2,471,6,63,0,0,4188,48,8,3850.553520920,0.990368704,0,1
826.460710825,4,4,497,8,63,0,0,4188,48,8,3848.124447551,0.989743942,0,1
826.486059863,1,1,519,7,63,0,0,4188,48,8,3848.124791371,0.989744031,0,1
826.655553857,6,6,524,3,63,0,0,4186,48,8,3842.199043235,0.988219919,0,1
826.759718254,5,5,518,8,63,0,0,4185,48,8,3840.940000752,0.987896091,0,1
826.958782531,7,7,486,5,63,0,0,4188,48,8,3847.607031038,0.989610862,0,1
827.203851437,8,8,497,4,63,0,0,4187,48,8,3845.443020806,0.989054275,0,1
827.226146913,3,3,520,5,63,0,0,4186,48,8,3841.209332565,0.987965363,0,1
827.241123005,0,0,522,6,63,0,0,4188,48,8,3848.138903975,0.989747660,0,1
827.366040199,2,2,472,7,63,0,0,4188,48,8,3850.475493103,0.990348635,0,1
827.460710825,4,4,498,6,63,0,0,4188,48,8,3848.058304319,0.989726930,0,1
827.486059863,1,1,520,5,63,0,0,4188,48,8,3848.052705847,0.989725490,0,1
827.655553857,6,6,525,1,63,0,0,4186,48,8,3842.126957711,0.988201378,0,1
827.759718254,5,5,519,4,63,0,0,4185,48,8,3840.861972935,0.987876022,0,1
827.958782531,7,7,487,3,63,0,0,4188,48,8,3847.529003221,0.989590793,0,1
828.203851437,8,8,498,0,63,0,0,4187,48,8,3845.370935281,0.989035734,0,1
828.226146913,3,3,521,6,63,0,0,4186,48,8,3841.131304748,0.987945294,0,1
828.241123005,0,0,523,3,63,0,0,4188,48,8,3848.066818450,0.989729120,0,1
828.366040199,2,2,473,5,63,0,0,4188,48,8,3850.403407579,0.990330095,0,1
828.460710825,4,4,499,0,63,0,0,4188,48,8,3847.980276502,0.989706861,0,1
828.486059863,1,1,521,4,63,0,0,4188,48,8,3847.980620322,0.989706950,0,1
828.655553857,6,6,526,4,63,0,0,4186,48,8,3842.048929894,0.988181309,0,1
828.759718254,5,5,520,2,63,0,0,4185,48,8,3840.789887411,0.987857481,0,1
828.958782531,7,7,488,5,63,0,0,4188,48,8,3847.456917697,0.989572252,0,1
829.203851437,8,8,499,1,63,0,0,4187,48,8,3845.298849757,0.989017194,0,1
829.226146913,3,3,522,0,63,0,0,4186,48,8,3841.059219224,0.987926754,0,1
829.241123005,0,0,524,8,63,0,0,4188,48,8,3847.988790634,0.989709051,0,1
829.366040199,2,2,474,3,63,0,0,4188,48,8,3850.325379762,0.990310026,0,1
829.460710825,4,4,500,6,63,0,0,4188,48,8,3847.902248685,0.989686792,0,1
829.486059863,1,1,522,2,63,0,0,4188,48,8,3847.908534798,0.989688409,0,1
829.655553857,6,6,527,1,63,0,0,4186,48,8,3841.976844369,0.988162769,0,1
829.759718254,5,5,521,1,63,0,0,4185,48,8,3840.717801886,0.987838941,0,1
829.958782531,7,7,489,0,63,0,0,4187,48,8,3847.384832172,0.989553712,0,1
830.098559121,6,7,489,0,62,1,0,4186,48,8,3841.907967135,0.988145053,1,1
830.203851437,8,8,500,5,63,0,0,4187,48,8,3845.232706525,0.989000182,0,1
830.226146913,3,3,523,6,63,0,0,4186,48,8,3840.981191407,0.987906685,0,1
830.241123005,0,0,525,7,63,0,0,4188,48,8,3847.916705109,0.989690511,0,1
830.366040199,2,2,475,7,63,0,0,4188,48,8,3850.241409653,0.990288428,0,1
830.460710825,4,4,501,7,63,0,0,4188,48,8,3847.830163161,0.989668252,0,1
830.486059863,1,1,523,0,63,0,0,4188,48,8,3847.842391566,0.989671397,0,1
830.655553857,6,6,528,0,63,0,0,4186,48,8,3841.838433320,0.988127169,0,1
830.759718254,5,5,522,0,63,0,0,4185,48,8,3840.639774069,0.987818872,0,1
830.958782531,7,7,490,5,63,0,0,4187,48,8,3847.318688940,0.989536700,0,1
831.203851437,8,8,501,5,63,0,0,4187,48,8,3845.160621000,0.988981641,0,1
831.226146913,3,3,524,6,63,0,0,4185,48,8,3840.909105882,0.987888145,0,1
831.241123005,0,0,526,5,63,0,0,4188,48,8,3847.850561877,0.989673498,0,1
831.366040199,2,2,476,8,63,0,0,4188,48,8,3850.169324128,0.990269888,0,1
831.460710825,4,4,502,2,63,0,0,4188,48,8,3847.758077636,0.989649711,0,1
831.486059863,1,1,524,0,63,0,0,4188,48,8,3847.764363749,0.989651328,0,1
831.655553857,6,6,529,0,63,0,0,4186,48,8,3841.760405503,0.988107100,0,1
831.759718254,5,5,523,8,63,0,0,4185,48,8,3840.561746253,0.987798803,0,1
831.958782531,7,7,491,0,63,0,0,4187,48,8,3847.240661123,0.989516631,0,1
832.098559121,6,7,491,0,62,1,0,4186,48,8,3841.691528269,0.988089385,1,1
832.203851437,8,8,502,4,63,0,0,4187,48,8,3845.094477768,0.988964629,0,1
832.226146913,3,3,525,2,63,0,0,4185,48,8,3840.831078066,0.987868076,0,1
832.241123005,0,0,527,3,63,0,0,4188,48,8,3847.778476353,0.989654958,0,1
832.366040199,2,2,477,8,63,0,0,4188,48,8,3850.103180896,0.990252876,0,1
832.460710825,4,4,503,0,63,0,0,4188,48,8,3847.685992112,0.989631171,0,1
832.486059863,1,1,525,8,63,0,0,4188,48,8,3847.698220517,0.989634316,0,1
832.655553857,6,6,530,1,63,0,0,4186,48,8,3841.621994454,0.988071501,0,1
832.759718254,5,5,524,3,63,0,0,4185,48,8,3840.489660728,0.987780263,0,1
832.958782531,7,7,492,2,63,0,0,4187,48,8,3847.168575599,0.989498090,0,1
833.098559366,5,7,492,2,62,1,0,4185,48,8,3840.421383479,0.987762702,1,1
833.203851437,8,8,503,5,63,0,0,4187,48,8,3845.022392244,0.988946089,0,1
833.226146913,3,3,526,4,63,0,0,4185,48,8,3840.758992541,0.987849535,0,1
833.241123005,0,0,528,4,63,0,0,4188,48,8,3847.712333121,0.989637946,0,1
833.366040199,2,2,478,5,63,0,0,4188,48,8,3850.019210787,0.990231278,0,1
833.460710825,4,4,504,3,63,0,0,4188,48,8,3847.602022002,0.989609574,0,1
833.486059863,1,1,526,4,63,0,0,4188,48,8,3847.632077285,0.989617304,0,1
833.655553857,6,6,531,4,63,0,0,4186,48,8,3841.549908930,0.988052960,0,1
833.759718254,5,5,525,3,63,0,0,4185,48,8,3840.357191972,0.987746191,0,1
833.958782531,7,7,493,2,63,0,0,4187,48,8,3847.102432367,0.989481078,0,1
834.098559366,5,7,493,2,62,1,0,4185,48,8,3840.288914722,0.987728630,1,1
834.203851437,8,8,504,0,63,0,0,4187,48,8,3844.950306719,0.988927548,0,1
834.226146913,3,3,527,2,63,0,0,4185,48,8,3840.686907017,0.987830995,0,1
834.241123005,0,0,529,2,63,0,0,4188,48,8,3847.628363011,0.989616349,0,1
834.366040199,2,2,479,1,63,0,0,4188,48,8,3849.935240677,0.990209681,0,1
834.460710825,4,4,505,2,63,0,0,4188,48,8,3847.529936478,0.989591033,0,1
834.486059863,1,1,527,4,63,0,0,4188,48,8,3847.565934053,0.989600292,0,1
834.655553857,6,6,532,3,63,0,0,4186,48,8,3841.471881113,0.988032891,0,1
834.759718254,5,5,526,6,63,0,0,4185,48,8,3840.224723215,0.987712120,0,1
834.958782531,7,7,494,4,63,0,0,4187,48,8,3847.030346842,0.989462538,0,1
835.203851437,8,8,505,4,63,0,0,4187,48,8,3844.872278902,0.988907479,0,1
835.226146913,3,3,528,6,63,0,0,4185,48,8,3840.614821492,0.987812454,0,1
835.241123005,0,0,530,1,63,0,0,4188,48,8,3847.562219779,0.989599336,0,1
835.366040199,2,2,480,1,63,0,0,4188,48,8,3849.857212860,0.990189612,0,1
835.460710825,4,4,506,7,63,0,0,4188,48,8,3847.457850953,0.989572493,0,1
835.486059863,1,1,528,6,63,0,0,4188,48,8,3847.493848528,0.989581751,0,1
835.655553857,6,6,533,3,63,0,0,4186,48,8,3841.399795589,0.988014351,0,1
835.759718254,5,5,527,4,63,0,0,4185,48,8,3840.152637691,0.987693580,0,1
835.958782531,7,7,495,2,63,0,0,4187,48,8,3846.964203610,0.989445526,0,1
836.098559366,5,7,495,2,62,1,0,4185,48,8,3840.084360441,0.987676019,1,1
836.203851437,8,8,506,4,63,0,0,4187,48,8,3844.794251085,0.988887410,0,1
836.226146913,3,3,529,8,63,0,0,4185,48,8,3840.536793675,0.987792385,0,1
836.241123005,0,0,531,5,63,0,0,4188,48,8,3847.490134255,0.989580796,0,1
836.365923503,6,3,529,8,62,1,0,4186,48,8,3841.323436042,0.987994711,1,1
836.366040199,2,2,481,5,63,0,0,4188,48,8,3849.785127336,0.990171072,0,1
836.460710825,4,4,507,2,63,0,0,4187,48,8,3847.379823136,0.989552424,0,1
836.486059863,1,1,529,8,63,0,0,4187,48,8,3847.421763004,0.989563211,0,1
836.655553857,6,6,534,7,63,0,0,4186,48,8,3841.261384540,0.987978751,0,1
836.759718254,5,5,528,4,63,0,0,4185,48,8,3840.020168934,0.987659508,0,1
836.958782531,7,7,496,1,63,0,0,4187,48,8,3846.898060378,0.989428513,0,1
837.098559366,3,7,496,1,62,1,0,4185,48,8,3840.459500762,0.987772505,1,1
837.203851437,8,8,507,5,63,0,0,4187,48,8,3844.722165561,0.988868870,0,1
837.241123005,0,0,532,7,63,0,0,4187,48,8,3847.412106438,0.989560727,0,1
837.258815366,3,3,530,2,63,0,0,4185,48,8,3840.398194456,0.987756737,0,1
837.366040199,2,2,482,6,63,0,0,4188,48,8,3849.713041811,0.990152531,0,1
837.460710825,4,4,508,5,63,0,0,4187,48,8,3847.301795319,0.989532355,0,1
837.486059863,1,1,530,6,63,0,0,4187,48,8,3847.355619772,0.989546199,0,1
837.600487415,7,4,508,5,62,1,0,4187,48,8,3846.828038634,0.989410504,1,1
837.655553857,6,6,535,8,63,0,0,4186,48,8,3841.189299015,0.987960211,0,1
837.759718254,5,5,529,8,63,0,0,4185,48,8,3839.954025702,0.987642496,0,1
837.958782531,7,7,497,1,63,0,0,4187,48,8,3846.759649329,0.989392914,0,1
838.203851437,8,8,508,6,63,0,0,4187,48,8,3844.650080036,0.988850329,0,1
838.226146913,3,3,531,4,63,0,0,4185,48,8,3840.332239394,0.987739774,0,1
838.241123005,0,0,533,4,63,0,0,4187,48,8,3847.334078621,0.989540658,0,1
838.366040199,2,2,483,3,63,0,0,4188,48,8,3849.646898579,0.990135519,0,1
838.460710825,4,4,509,2,63,0,0,4187,48,8,3847.235652087,0.989515343,0,1
838.486059863,1,1,531,2,63,0,0,4187,48,8,3847.289476540,0.989529186,0,1
838.655553857,6,6,536,4,63,0,0,4186,48,8,3841.117213491,0.987941670,0,1
838.759718254,5,5,530,1,63,0,0,4185,48,8,3839.881940178,0.987623956,0,1
838.958782531,7,7,498,6,63,0,0,4187,48,8,3846.687563805,0.989374373,0,1
839.203851437,8,8,509,3,63,0,0,4187,48,8,3844.577994512,0.988831789,0,1
839.226146913,3,3,532,2,63,0,0,4185,48,8,3840.254211577,0.987719705,0,1
839.241123005,0,0,534,2,63,0,0,4187,48,8,3847.256050804,0.989520589,0,1
839.366040199,2,2,484,1,63,0,0,4188,48,8,3849.568870762,0.990115450,0,1
839.460710825,4,4,510,3,63,0,0,4187,48,8,3847.163566563,0.989496802,0,1
839.486059863,1,1,532,5,63,0,0,4187,48,8,3847.211448723,0.989509117,0,1
839.655553857,6,6,537,4,63,0,0,4186,48,8,3841.039185674,0.987921601,0,1
839.759718254,5,5,531,3,63,0,0,4185,48,8,3839.809854653,0.987605415,0,1
839.899495089,1,5,531,3,62,1,0,4187,48,8,3847.142741811,0.989491446,1,1
839.958782531,7,7,499,3,63,0,0,4187,48,8,3846.609535988,0.989354305,0,1
840.203851437,8,8,510,7,63,0,0,4187,48,8,3844.505908987,0.988813248,0,1
840.226146913,3,3,533,5,63,0,0,4185,48,8,3840.182126053,0.987701164,0,1
840.241123005,0,0,535,7,63,0,0,4187,48,8,3847.183965279,0.989502049,0,1
840.366040199,2,2,485,6,63,0,0,4188,48,8,3849.484900653,0.990093853,0,1
840.460710825,4,4,511,0,63,0,0,4187,48,8,3847.097423331,0.989479790,0,1
840.486059863,1,1,533,0,63,0,0,4187,48,8,3847.078979966,0.989475046,0,1
840.655553857,6,6,538,5,63,0,0,4186,48,8,3840.967100149,0.987903061,0,1
840.759718254,5,5,532,1,63,0,0,4185,48,8,3839.737769129,0.987586875,0,1
840.958782531,7,7,500,2,63,0,0,4187,48,8,3846.537450463,0.989335764,0,1
841.098559366,5,7,500,2,62,1,0,4185,48,8,3839.669491879,0.987569314,1,1
841.203851437,8,8,511,4,63,0,0,4187,48,8,3844.433823463,0.988794708,0,1
841.226146913,3,3,534,1,63,0,0,4185,48,8,3840.104098236,0.987681095,0,1
841.241123005,0,0,536,6,63,0,0,4187,48,8,3847.105937462,0.989481980,0,1
841.366040199,2,2,486,7,63,0,0,4188,48,8,3849.406872836,0.990073784,0,1
841.460710825,4,4,512,8,63,0,0,4187,48,8,3847.025337806,0.989461249,0,1
841.486059863,1,1,534,7,63,0,0,4187,48,8,3847.012836734,0.989458034,0,1
