timestamp(s),src,dst,seq,hops,delay_gen_to_rx(s),delay_first_tx_to_rx(s),bytes,sf,delivered
569.343628029,8,5,239,0,0.139776592,0.139776592,20,12,1
569.600487661,4,8,240,0,0.139776836,0.139776836,20,12,1
570.600487661,4,8,241,0,0.139776836,0.139776836,20,12,1
571.600487415,4,7,242,0,0.139776590,0.139776590,20,12,1
572.098559366,7,3,231,0,0.139776835,0.139776835,20,12,1
572.343628029,8,7,242,0,0.139776592,0.139776592,20,12,1
572.365923503,3,6,265,0,0.139776590,0.139776590,20,12,1
573.098559366,7,5,232,0,0.139776835,0.139776835,20,12,1
574.098559123,7,8,233,0,0.139776592,0.139776592,20,12,1
575.098559121,7,4,234,0,0.139776590,0.139776590,20,12,1
576.238336201,7,1,235,1,0.279553670,0.279553670,20,12,1
577.098559851,7,2,236,0,0.139777320,0.139777320,20,12,1
577.505816789,2,5,222,0,0.139776590,0.139776590,20,12,1
578.098559366,7,5,237,0,0.139776835,0.139776835,20,12,1
579.098559121,7,4,238,0,0.139776590,0.139776590,20,12,1
580.098559121,7,6,239,0,0.139776590,0.139776590,20,12,1
581.098559366,7,5,240,0,0.139776835,0.139776835,20,12,1
581.600487415,4,7,252,0,0.139776590,0.139776590,20,12,1
582.098559851,7,2,241,0,0.139777320,0.139777320,20,12,1
582.483404619,8,6,252,1,0.279553182,0.279553182,20,12,1
583.098559712,7,1,242,0,0.139777181,0.139777181,20,12,1
583.600487660,4,6,254,0,0.139776835,0.139776835,20,12,1
584.098559121,7,4,243,0,0.139776590,0.139776590,20,12,1
585.098559366,7,3,244,0,0.139776835,0.139776835,20,12,1
586.600487415,4,7,257,0,0.139776590,0.139776590,20,12,1
587.098559851,7,0,246,0,0.139777320,0.139777320,20,12,1
588.098559366,7,3,247,0,0.139776835,0.139776835,20,12,1
588.343628029,8,5,258,0,0.139776592,0.139776592,20,12,1
588.625836453,1,0,281,0,0.139776590,0.139776590,20,12,1
589.098559366,7,3,248,0,0.139776835,0.139776835,20,12,1
589.795330692,6,4,287,0,0.139776835,0.139776835,20,12,1
590.098559123,7,8,249,0,0.139776592,0.139776592,20,12,1
590.343628029,8,5,260,0,0.139776592,0.139776592,20,12,1
590.795330447,6,3,288,0,0.139776590,0.139776590,20,12,1
593.098559121,7,4,252,0,0.139776590,0.139776590,20,12,1
594.625837044,1,7,287,0,0.139777181,0.139777181,20,12,1
597.098559121,7,6,256,0,0.139776590,0.139776590,20,12,1
