timestamp(s),nodeId,kind,bytes,src,dst,seq,hops,sf
490.179680522,5,beacon,30,5,65535,9,0,7
490.203851437,8,data,27,8,3,160,0,8
490.226146913,3,data,27,3,4,183,0,8
490.241123005,0,data,27,0,2,185,0,8
490.366040199,2,data,27,2,4,135,0,8
490.460710825,4,data,27,4,3,161,0,8
490.486059863,1,data,27,1,3,183,0,8
490.655553857,6,data,27,6,4,188,0,8
490.759718254,5,data,27,5,4,182,0,8
490.958782531,7,data,27,7,6,150,0,8
491.000395817,3,beacon,30,3,65535,9,0,8
491.203851437,8,data,27,8,6,161,0,8
491.226146913,3,data,27,3,5,184,0,8
491.241123005,0,data,27,0,5,186,0,8
491.366040199,2,data,27,2,3,136,0,8
491.460710825,4,data,27,4,6,162,0,8
491.486059863,1,data,27,1,5,184,0,8
491.655553857,6,data,27,6,3,189,0,8
491.759718254,5,data,27,5,6,183,0,8
491.958782531,7,data,27,7,2,151,0,8
492.203851437,8,data,27,8,4,162,0,8
492.226146913,3,data,27,3,7,185,0,8
492.241123005,0,data,27,0,7,187,0,8
492.366040199,2,data,27,2,7,137,0,8
492.460710825,4,data,27,4,0,163,0,8
492.486059863,1,data,27,1,6,185,0,8
492.655553857,6,data,27,6,0,190,0,8
492.759718254,5,data,27,5,7,184,0,8
492.847284098,7,beacon,30,7,65535,9,0,7
492.958782531,7,data,27,7,2,152,0,8
493.098559366,5,data,27,7,2,152,1,8
493.203851437,8,data,27,8,4,163,0,8
493.226146913,3,data,27,3,4,186,0,8
493.241123005,0,data,27,0,2,188,0,8
493.366040199,2,data,27,2,8,138,0,8
493.460710825,4,data,27,4,1,164,0,8
493.486059863,1,data,27,1,3,186,0,8
493.655553857,6,data,27,6,0,191,0,8
493.759718254,5,data,27,5,7,185,0,8
493.899494846,8,data,27,5,7,185,1,8
493.958782531,7,data,27,7,8,153,0,8
494.203851437,8,data,27,8,6,164,0,8
494.226146913,3,data,27,3,8,187,0,8
494.241123005,0,data,27,0,2,189,0,8
494.343628029,7,data,27,8,6,164,1,8
494.366040199,2,data,27,2,4,139,0,8
494.460710825,4,data,27,4,8,165,0,8
494.486059863,1,data,27,1,6,187,0,8
494.655553857,6,data,27,6,2,192,0,8
494.759718254,5,data,27,5,3,186,0,8
494.795330447,3,data,27,6,2,192,1,8
494.958782531,7,data,27,7,2,154,0,8
495.098559366,5,data,27,7,2,154,1,8
495.203851437,8,data,27,8,4,165,0,8
495.226146913,3,data,27,3,1,188,0,8
495.241123005,0,data,27,0,3,190,0,8
495.366040199,2,data,27,2,8,140,0,8
495.460710825,4,data,27,4,8,166,0,8
495.486059863,1,data,27,1,0,188,0,8
495.655553857,6,data,27,6,7,193,0,8
495.759718254,5,data,27,5,1,187,0,8
495.958782531,7,data,27,7,2,155,0,8
496.098559366,5,data,27,7,2,155,1,8
496.203851437,8,data,27,8,2,166,0,8
496.226146913,3,data,27,3,5,189,0,8
496.241123005,0,data,27,0,8,191,0,8
496.366040199,2,data,27,2,0,141,0,8
496.460710825,4,data,27,4,6,167,0,8
496.486059863,1,data,27,1,3,189,0,8
496.655553857,6,data,27,6,3,194,0,8
496.759718254,5,data,27,5,7,188,0,8
496.958782531,7,data,27,7,4,156,0,8
497.203851437,8,data,27,8,2,167,0,8
497.226146913,3,data,27,3,0,190,0,8
497.241123005,0,data,27,0,8,192,0,8
497.366040199,2,data,27,2,6,142,0,8
497.460710825,4,data,27,4,5,168,0,8
497.486059863,1,data,27,1,5,190,0,8
497.655553857,6,data,27,6,0,195,0,8
497.759718254,5,data,27,5,4,189,0,8
497.958782531,7,data,27,7,6,157,0,8
498.203851437,8,data,27,8,7,168,0,8
498.226146913,3,data,27,3,0,191,0,8
498.241123005,0,data,27,0,5,193,0,8
498.366040199,2,data,27,2,6,143,0,8
498.460710825,4,data,27,4,8,169,0,8
498.486059863,1,data,27,1,3,191,0,8
498.655553857,6,data,27,6,2,196,0,8
498.759718254,5,data,27,5,3,190,0,8
498.795330447,3,data,27,6,2,196,1,8
498.958782531,7,data,27,7,4,158,0,8
499.203851437,8,data,27,8,5,169,0,8
499.226146913,3,data,27,3,4,192,0,8
499.241123005,0,data,27,0,4,194,0,8
499.366040199,2,data,27,2,3,144,0,8
499.460710825,4,data,27,4,0,170,0,8
499.486059863,1,data,27,1,8,192,0,8
499.655553857,6,data,27,6,0,197,0,8
499.759718254,5,data,27,5,6,191,0,8
499.958782531,7,data,27,7,6,159,0,8
500.203851437,8,data,27,8,5,170,0,8
500.226146913,3,data,27,3,5,193,0,8
500.241123005,0,data,27,0,7,195,0,8
500.365923503,6,data,27,3,5,193,1,8
500.366040199,2,data,27,2,7,145,0,8
500.460710825,4,data,27,4,7,171,0,8
500.486059863,1,data,27,1,6,193,0,8
500.505700093,7,data,27,3,5,193,2,8
500.655553857,6,data,27,6,5,198,0,8
500.759718254,5,data,27,5,3,192,0,8
500.899494846,8,data,27,5,3,192,1,8
500.958782531,7,data,27,7,8,160,0,8
501.203851437,8,data,27,8,5,171,0,8
501.226146913,3,data,27,3,5,194,0,8
501.241123005,0,data,27,0,7,196,0,8
501.366040199,2,data,27,2,0,146,0,8
501.460710825,4,data,27,4,0,172,0,8
501.486059863,1,data,27,1,6,194,0,8
501.655553857,6,data,27,6,3,199,0,8
501.759718254,5,data,27,5,8,193,0,8
501.958782531,7,data,27,7,4,161,0,8
502.203851437,8,data,27,8,7,172,0,8
502.226146913,3,data,27,3,8,195,0,8
502.241123005,0,data,27,0,4,197,0,8
502.366040199,2,data,27,2,5,147,0,8
502.460710825,4,data,27,4,3,173,0,8
502.486059863,1,data,27,1,6,195,0,8
502.655553857,6,data,27,6,0,200,0,8
502.759718254,5,data,27,5,7,194,0,8
502.899494846,8,data,27,5,7,194,1,8
502.958782531,7,data,27,7,4,162,0,8
503.203851437,8,data,27,8,1,173,0,8
503.226146913,3,data,27,3,2,196,0,8
503.241123005,0,data,27,0,3,198,0,8
503.343628029,5,data,27,8,1,173,1,8
503.366040199,2,data,27,2,3,148,0,8
503.460710825,4,data,27,4,3,174,0,8
503.486059863,1,data,27,1,4,196,0,8
503.655553857,6,data,27,6,2,201,0,8
503.759718254,5,data,27,5,7,195,0,8
503.795330447,3,data,27,6,2,201,1,8
503.958782531,7,data,27,7,1,163,0,8
504.098559366,3,data,27,7,1,163,1,8
504.203851437,8,data,27,8,3,174,0,8
504.241123005,0,data,27,0,4,199,0,8
504.258815366,3,data,27,3,6,197,0,8
504.366040199,2,data,27,2,8,149,0,8
504.460710825,4,data,27,4,5,175,0,8
504.486059863,1,data,27,1,2,197,0,8
504.655553857,6,data,27,6,1,202,0,8
504.759718254,5,data,27,5,1,196,0,8
504.958782531,7,data,27,7,2,164,0,8
505.203851437,8,data,27,8,4,175,0,8
505.226146913,3,data,27,3,1,198,0,8
505.241123005,0,data,27,0,2,200,0,8
505.366040199,2,data,27,2,3,150,0,8
505.460710825,4,data,27,4,3,176,0,8
505.486059863,1,data,27,1,0,198,0,8
505.655553857,6,data,27,6,1,203,0,8
505.759718254,5,data,27,5,1,197,0,8
505.958782531,7,data,27,7,1,165,0,8
506.098559366,3,data,27,7,1,165,1,8
506.203851437,8,data,27,8,4,176,0,8
506.241123005,0,data,27,0,1,201,0,8
506.258815366,3,data,27,3,0,199,0,8
506.366040199,2,data,27,2,5,151,0,8
506.460710825,4,data,27,4,3,177,0,8
506.486059863,1,data,27,1,3,199,0,8
506.655553857,6,data,27,6,2,204,0,8
506.759718254,5,data,27,5,6,198,0,8
506.795330447,3,data,27,6,2,204,1,8
506.958782531,7,data,27,7,1,166,0,8
507.203851437,8,data,27,8,2,177,0,8
507.226146913,3,data,27,3,0,200,0,8
507.241123005,0,data,27,0,4,202,0,8
507.366040199,2,data,27,2,3,152,0,8
507.460710825,4,data,27,4,7,178,0,8
507.486059863,1,data,27,1,5,200,0,8
507.655553857,6,data,27,6,0,205,0,8
507.759718254,5,data,27,5,8,199,0,8
507.958782531,7,data,27,7,1,167,0,8
508.098559366,3,data,27,7,1,167,1,8
508.203851437,8,data,27,8,4,178,0,8
508.241123005,0,data,27,0,8,203,0,8
508.258815366,3,data,27,3,7,201,0,8
508.366040199,2,data,27,2,3,153,0,8
508.460710825,4,data,27,4,1,179,0,8
508.486059863,1,data,27,1,3,201,0,8
508.655553857,6,data,27,6,7,206,0,8
508.759718254,5,data,27,5,3,200,0,8
508.899494846,8,data,27,5,3,200,1,8
508.958782531,7,data,27,7,2,168,0,8
509.203851437,8,data,27,8,5,179,0,8
509.226146913,3,data,27,3,7,202,0,8
509.241123005,0,data,27,0,4,204,0,8
509.366040199,2,data,27,2,4,154,0,8
509.460710825,4,data,27,4,8,180,0,8
509.486059863,1,data,27,1,4,202,0,8
509.655553857,6,data,27,6,3,207,0,8
509.759718254,5,data,27,5,0,201,0,8
509.958782531,7,data,27,7,4,169,0,8
510.203851437,8,data,27,8,5,180,0,8
510.226146913,3,data,27,3,0,203,0,8
510.241123005,0,data,27,0,5,205,0,8
510.366040199,2,data,27,2,3,155,0,8
510.460710825,4,data,27,4,0,181,0,8
510.486059863,1,data,27,1,6,203,0,8
510.655553857,6,data,27,6,8,208,0,8
510.759718254,5,data,27,5,6,202,0,8
510.958782531,7,data,27,7,4,170,0,8
511.203851437,8,data,27,8,3,181,0,8
511.226146913,3,data,27,3,8,204,0,8
511.241123005,0,data,27,0,4,206,0,8
511.366040199,2,data,27,2,1,156,0,8
511.460710825,4,data,27,4,3,182,0,8
511.486059863,1,data,27,1,4,204,0,8
511.655553857,6,data,27,6,3,209,0,8
511.759718254,5,data,27,5,7,203,0,8
511.958782531,7,data,27,7,0,171,0,8
512.098559121,6,data,27,7,0,171,1,8
512.203851437,8,data,27,8,6,182,0,8
512.226146913,3,data,27,3,5,205,0,8
512.241123005,0,data,27,0,2,207,0,8
512.366040199,2,data,27,2,3,157,0,8
512.460710825,4,data,27,4,3,183,0,8
512.486059863,1,data,27,1,4,205,0,8
512.655553857,6,data,27,6,4,210,0,8
512.759718254,5,data,27,5,7,204,0,8
512.958782531,7,data,27,7,6,172,0,8
513.203851437,8,data,27,8,0,183,0,8
513.226146913,3,data,27,3,1,206,0,8
513.241123005,0,data,27,0,4,208,0,8
513.366040199,2,data,27,2,5,158,0,8
513.460710825,4,data,27,4,7,184,0,8
513.486059863,1,data,27,1,6,206,0,8
513.655553857,6,data,27,6,3,211,0,8
513.759718254,5,data,27,5,2,205,0,8
513.958782531,7,data,27,7,4,173,0,8
514.203851437,8,data,27,8,7,184,0,8
514.226146913,3,data,27,3,2,207,0,8
514.241123005,0,data,27,0,2,209,0,8
514.366040199,2,data,27,2,5,159,0,8
514.460710825,4,data,27,4,8,185,0,8
514.486059863,1,data,27,1,7,207,0,8
514.655553857,6,data,27,6,2,212,0,8
514.759718254,5,data,27,5,1,206,0,8
514.795330447,3,data,27,6,2,212,1,8
514.958782531,7,data,27,7,2,174,0,8
515.098559366,5,data,27,7,2,174,1,8
515.203851437,8,data,27,8,7,185,0,8
515.226146913,3,data,27,3,2,208,0,8
515.241123005,0,data,27,0,4,210,0,8
515.366040199,2,data,27,2,4,160,0,8
515.460710825,4,data,27,4,3,186,0,8
515.486059863,1,data,27,1,8,208,0,8
515.655553857,6,data,27,6,1,213,0,8
515.759718254,5,data,27,5,6,207,0,8
515.958782531,7,data,27,7,5,175,0,8
516.203851437,8,data,27,8,4,186,0,8
516.226146913,3,data,27,3,0,209,0,8
516.241123005,0,data,27,0,6,211,0,8
516.366040199,2,data,27,2,1,161,0,8
516.460710825,4,data,27,4,8,187,0,8
516.486059863,1,data,27,1,3,209,0,8
516.655553857,6,data,27,6,2,214,0,8
516.759718254,5,data,27,5,8,208,0,8
516.958782531,7,data,27,7,5,176,0,8
517.203851437,8,data,27,8,2,187,0,8
517.226146913,3,data,27,3,4,210,0,8
517.241123005,0,data,27,0,5,212,0,8
517.366040199,2,data,27,2,6,162,0,8
517.460710825,4,data,27,4,6,188,0,8
517.486059863,1,data,27,1,2,210,0,8
517.655553857,6,data,27,6,5,215,0,8
517.759718254,5,data,27,5,4,209,0,8
517.958782531,7,data,27,7,5,177,0,8
518.203851437,8,data,27,8,5,188,0,8
518.226146913,3,data,27,3,1,211,0,8
518.241123005,0,data,27,0,8,213,0,8
518.366040199,2,data,27,2,5,163,0,8
518.460710825,4,data,27,4,1,189,0,8
518.486059863,1,data,27,1,8,211,0,8
518.655553857,6,data,27,6,3,216,0,8
518.759718254,5,data,27,5,3,210,0,8
518.899494846,8,data,27,5,3,210,1,8
518.958782531,7,data,27,7,2,178,0,8
519.203851437,8,data,27,8,5,189,0,8
519.226146913,3,data,27,3,6,212,0,8
519.241123005,0,data,27,0,2,214,0,8
519.366040199,2,data,27,2,8,164,0,8
519.460710825,4,data,27,4,7,190,0,8
519.486059863,1,data,27,1,7,212,0,8
519.655553857,6,data,27,6,4,217,0,8
519.759718254,5,data,27,5,7,211,0,8
519.958782531,7,data,27,7,6,179,0,8
520.203851437,8,data,27,8,2,190,0,8
520.226146913,3,data,27,3,1,213,0,8
520.241123005,0,data,27,0,6,215,0,8
520.343628029,5,data,27,8,2,190,1,8
520.366040199,2,data,27,2,6,165,0,8
520.460710825,4,data,27,4,3,191,0,8
520.486059863,1,data,27,1,7,213,0,8
520.655553857,6,data,27,6,7,218,0,8
520.759718254,5,data,27,5,6,212,0,8
520.958782531,7,data,27,7,5,180,0,8
521.203851437,8,data,27,8,1,191,0,8
521.226146913,3,data,27,3,1,214,0,8
521.241123005,0,data,27,0,2,216,0,8
521.343628029,5,data,27,8,1,191,1,8
521.366040199,2,data,27,2,4,166,0,8
521.460710825,4,data,27,4,8,192,0,8
521.486059863,1,data,27,1,6,214,0,8
521.655553857,6,data,27,6,7,219,0,8
521.759718254,5,data,27,5,1,213,0,8
521.958782531,7,data,27,7,2,181,0,8
522.098559366,5,data,27,7,2,181,1,8
522.203851437,8,data,27,8,4,192,0,8
522.226146913,3,data,27,3,4,215,0,8
522.241123005,0,data,27,0,1,217,0,8
522.366040199,2,data,27,2,4,167,0,8
522.460710825,4,data,27,4,3,193,0,8
522.486059863,1,data,27,1,2,215,0,8
522.655553857,6,data,27,6,5,220,0,8
522.759718254,5,data,27,5,0,214,0,8
522.958782531,7,data,27,7,4,182,0,8
523.203851437,8,data,27,8,6,193,0,8
523.226146913,3,data,27,3,2,216,0,8
523.241123005,0,data,27,0,5,218,0,8
523.366040199,2,data,27,2,8,168,0,8
523.460710825,4,data,27,4,2,194,0,8
523.486059863,1,data,27,1,3,216,0,8
523.655553857,6,data,27,6,1,221,0,8
523.759718254,5,data,27,5,1,215,0,8
523.795331038,0,data,27,6,1,221,1,8
523.958782531,7,data,27,7,4,183,0,8
524.203851437,8,data,27,8,1,194,0,8
524.226146913,3,data,27,3,1,217,0,8
524.241123005,0,data,27,0,5,219,0,8
524.366040199,2,data,27,2,6,169,0,8
524.460710825,4,data,27,4,8,195,0,8
524.486059863,1,data,27,1,5,217,0,8
524.655553857,6,data,27,6,3,222,0,8
524.759718254,5,data,27,5,4,216,0,8
524.958782531,7,data,27,7,5,184,0,8
525.203851437,8,data,27,8,5,195,0,8
525.226146913,3,data,27,3,6,218,0,8
525.241123005,0,data,27,0,3,220,0,8
525.366040199,2,data,27,2,8,170,0,8
525.460710825,4,data,27,4,2,196,0,8
525.486059863,1,data,27,1,8,218,0,8
525.655553857,6,data,27,6,4,223,0,8
525.759718254,5,data,27,5,8,217,0,8
525.958782531,7,data,27,7,1,185,0,8
526.098559366,3,data,27,7,1,185,1,8
526.203851437,8,data,27,8,4,196,0,8
526.241123005,0,data,27,0,4,221,0,8
526.258815366,3,data,27,3,8,219,0,8
526.366040199,2,data,27,2,6,171,0,8
526.398591956,6,data,27,3,8,219,1,8
526.460710825,4,data,27,4,8,197,0,8
526.486059863,1,data,27,1,4,219,0,8
526.655553857,6,data,27,6,5,224,0,8
526.759718254,5,data,27,5,0,218,0,8
526.958782531,7,data,27,7,1,186,0,8
527.098559366,3,data,27,7,1,186,1,8
527.203851437,8,data,27,8,6,197,0,8
527.241123005,0,data,27,0,5,222,0,8
527.258815366,3,data,27,3,2,220,0,8
527.366040199,2,data,27,2,0,172,0,8
527.460710825,4,data,27,4,2,198,0,8
527.486059863,1,data,27,1,8,220,0,8
527.655553857,6,data,27,6,0,225,0,8
527.759718254,5,data,27,5,8,219,0,8
527.958782531,7,data,27,7,0,187,0,8
528.098559121,6,data,27,7,0,187,1,8
528.203851437,8,data,27,8,2,198,0,8
528.226146913,3,data,27,3,2,221,0,8
528.241123005,0,data,27,0,5,223,0,8
528.366040199,2,data,27,2,6,173,0,8
528.460710825,4,data,27,4,1,199,0,8
528.486059863,1,data,27,1,0,221,0,8
528.655553857,6,data,27,6,8,226,0,8
528.759718254,5,data,27,5,4,220,0,8
528.958782531,7,data,27,7,0,188,0,8
529.098559121,6,data,27,7,0,188,1,8
529.203851437,8,data,27,8,0,199,0,8
529.226146913,3,data,27,3,7,222,0,8
529.241123005,0,data,27,0,7,224,0,8
529.366040199,2,data,27,2,6,174,0,8
529.460710825,4,data,27,4,6,200,0,8
529.486059863,1,data,27,1,5,222,0,8
529.655553857,6,data,27,6,7,227,0,8
529.759718254,5,data,27,5,4,221,0,8
529.958782531,7,data,27,7,1,189,0,8
530.098559366,3,data,27,7,1,189,1,8
530.203851437,8,data,27,8,2,200,0,8
530.241123005,0,data,27,0,1,225,0,8
530.258815366,3,data,27,3,7,223,0,8
530.366040199,2,data,27,2,5,175,0,8
530.460710825,4,data,27,4,3,201,0,8
530.486059863,1,data,27,1,0,223,0,8
530.655553857,6,data,27,6,8,228,0,8
530.759718254,5,data,27,5,7,222,0,8
530.899494846,8,data,27,5,7,222,1,8
530.958782531,7,data,27,7,1,190,0,8
531.203851437,8,data,27,8,1,201,0,8
531.226146913,3,data,27,3,7,224,0,8
531.241123005,0,data,27,0,6,226,0,8
531.366040199,2,data,27,2,5,176,0,8
531.460710825,4,data,27,4,2,202,0,8
531.486059863,1,data,27,1,8,224,0,8
531.655553857,6,data,27,6,5,229,0,8
531.759718254,5,data,27,5,3,223,0,8
531.958782531,7,data,27,7,3,191,0,8
532.203851437,8,data,27,8,7,202,0,8
532.226146913,3,data,27,3,2,225,0,8
532.241123005,0,data,27,0,4,227,0,8
532.366040199,2,data,27,2,1,177,0,8
532.460710825,4,data,27,4,8,203,0,8
532.486059863,1,data,27,1,5,225,0,8
532.655553857,6,data,27,6,8,230,0,8
532.759718254,5,data,27,5,7,224,0,8
532.958782531,7,data,27,7,4,192,0,8
533.203851437,8,data,27,8,5,203,0,8
533.226146913,3,data,27,3,5,226,0,8
533.241123005,0,data,27,0,6,228,0,8
533.365923503,6,data,27,3,5,226,1,8
533.366040199,2,data,27,2,1,178,0,8
533.460710825,4,data,27,4,7,204,0,8
533.486059863,1,data,27,1,3,226,0,8
533.505700093,7,data,27,3,5,226,2,8
533.655553857,6,data,27,6,0,231,0,8
533.759718254,5,data,27,5,1,225,0,8
533.958782531,7,data,27,7,2,193,0,8
534.098559366,5,data,27,7,2,193,1,8
534.203851437,8,data,27,8,5,204,0,8
534.226146913,3,data,27,3,4,227,0,8
534.241123005,0,data,27,0,5,229,0,8
534.366040199,2,data,27,2,3,179,0,8
534.460710825,4,data,27,4,8,205,0,8
534.486059863,1,data,27,1,6,227,0,8
534.655553857,6,data,27,6,7,232,0,8
534.759718254,5,data,27,5,8,226,0,8
534.958782531,7,data,27,7,4,194,0,8
535.203851437,8,data,27,8,5,205,0,8
535.226146913,3,data,27,3,2,228,0,8
535.241123005,0,data,27,0,8,230,0,8
535.366040199,2,data,27,2,3,180,0,8
535.460710825,4,data,27,4,2,206,0,8
535.486059863,1,data,27,1,0,228,0,8
535.655553857,6,data,27,6,8,233,0,8
535.759718254,5,data,27,5,3,227,0,8
535.958782531,7,data,27,7,8,195,0,8
536.203851437,8,data,27,8,7,206,0,8
536.226146913,3,data,27,3,1,229,0,8
536.241123005,0,data,27,0,8,231,0,8
536.366040199,2,data,27,2,6,181,0,8
536.460710825,4,data,27,4,3,207,0,8
536.486059863,1,data,27,1,2,229,0,8
536.655553857,6,data,27,6,2,234,0,8
536.759718254,5,data,27,5,0,228,0,8
536.958782531,7,data,27,7,4,196,0,8
537.203851437,8,data,27,8,3,207,0,8
537.226146913,3,data,27,3,7,230,0,8
537.241123005,0,data,27,0,6,232,0,8
537.366040199,2,data,27,2,8,182,0,8
537.460710825,4,data,27,4,6,208,0,8
537.486059863,1,data,27,1,4,230,0,8
537.505816789,5,data,27,2,8,182,1,8
537.655553857,6,data,27,6,1,235,0,8
537.759718254,5,data,27,5,2,229,0,8
537.958782531,7,data,27,7,0,197,0,8
538.098559121,6,data,27,7,0,197,1,8
538.203851437,8,data,27,8,7,208,0,8
538.226146913,3,data,27,3,6,231,0,8
538.241123005,0,data,27,0,4,233,0,8
538.366040199,2,data,27,2,0,183,0,8
538.460710825,4,data,27,4,7,209,0,8
538.486059863,1,data,27,1,0,231,0,8
538.655553857,6,data,27,6,5,236,0,8
538.759718254,5,data,27,5,3,230,0,8
538.899494846,8,data,27,5,3,230,1,8
538.958782531,7,data,27,7,2,198,0,8
539.203851437,8,data,27,8,5,209,0,8
539.226146913,3,data,27,3,7,232,0,8
539.241123005,0,data,27,0,8,234,0,8
539.366040199,2,data,27,2,3,184,0,8
539.460710825,4,data,27,4,0,210,0,8
539.486059863,1,data,27,1,4,232,0,8
539.655553857,6,data,27,6,2,237,0,8
539.759718254,5,data,27,5,2,231,0,8
539.958782531,7,data,27,7,3,199,0,8
540.203851437,8,data,27,8,0,210,0,8
540.226146913,3,data,27,3,5,233,0,8
540.241123005,0,data,27,0,6,235,0,8
540.366040199,2,data,27,2,6,185,0,8
540.460710825,4,data,27,4,3,211,0,8
540.486059863,1,data,27,1,6,233,0,8
540.655553857,6,data,27,6,7,238,0,8
540.759718254,5,data,27,5,2,232,0,8
540.958782531,7,data,27,7,6,200,0,8
541.203851437,8,data,27,8,6,211,0,8
541.226146913,3,data,27,3,1,234,0,8
541.241123005,0,data,27,0,2,236,0,8
541.366040199,2,data,27,2,0,186,0,8
541.460710825,4,data,27,4,2,212,0,8
541.486059863,1,data,27,1,2,234,0,8
541.655553857,6,data,27,6,5,239,0,8
541.759718254,5,data,27,5,8,233,0,8
541.958782531,7,data,27,7,5,201,0,8
542.203851437,8,data,27,8,3,212,0,8
542.226146913,3,data,27,3,4,235,0,8
542.241123005,0,data,27,0,4,237,0,8
542.366040199,2,data,27,2,3,187,0,8
542.460710825,4,data,27,4,2,213,0,8
542.486059863,1,data,27,1,2,235,0,8
542.655553857,6,data,27,6,7,240,0,8
542.759718254,5,data,27,5,6,234,0,8
542.958782531,7,data,27,7,0,202,0,8
543.098559121,6,data,27,7,0,202,1,8
543.203851437,8,data,27,8,2,213,0,8
543.205627681,2,beacon,30,2,65535,10,0,7
543.226146913,3,data,27,3,8,236,0,8
543.241123005,0,data,27,0,3,238,0,8
543.343628029,5,data,27,8,2,213,1,8
543.366040199,2,data,27,2,6,188,0,8
543.460710825,4,data,27,4,6,214,0,8
543.486059863,1,data,27,1,6,236,0,8
543.655553857,6,data,27,6,5,241,0,8
543.759718254,5,data,27,5,4,235,0,8
543.795330447,7,data,27,6,5,241,1,8
543.958782531,7,data,27,7,4,203,0,8
544.203851437,8,data,27,8,7,214,0,8
544.226146913,3,data,27,3,8,237,0,8
544.241123005,0,data,27,0,7,239,0,8
544.366040199,2,data,27,2,6,189,0,8
544.460710825,4,data,27,4,3,215,0,8
544.486059863,1,data,27,1,0,237,0,8
544.655553857,6,data,27,6,0,242,0,8
544.759718254,5,data,27,5,7,236,0,8
544.958782531,7,data,27,7,0,204,0,8
545.098559121,6,data,27,7,0,204,1,8
545.203851437,8,data,27,8,5,215,0,8
545.226146913,3,data,27,3,1,238,0,8
545.241123005,0,data,27,0,3,240,0,8
545.366040199,2,data,27,2,1,190,0,8
545.460710825,4,data,27,4,7,216,0,8
545.486059863,1,data,27,1,6,238,0,8
545.655553857,6,data,27,6,8,243,0,8
545.759718254,5,data,27,5,7,237,0,8
545.899494846,8,data,27,5,7,237,1,8
545.958782531,7,data,27,7,2,205,0,8
546.060164480,4,beacon,30,4,65535,10,0,8
546.203851437,8,data,27,8,3,216,0,8
546.226146913,3,data,27,3,1,239,0,8
546.241123005,0,data,27,0,4,241,0,8
546.366040199,2,data,27,2,7,191,0,8
546.422851395,0,beacon,30,0,65535,10,0,7
546.460710825,4,data,27,4,8,217,0,8
546.486059863,1,data,27,1,4,239,0,8
546.655553857,6,data,27,6,8,244,0,8
546.759718254,5,data,27,5,2,238,0,8
546.958782531,7,data,27,7,1,206,0,8
547.098559366,3,data,27,7,1,206,1,8
547.203851437,8,data,27,8,2,217,0,8
547.241123005,0,data,27,0,8,242,0,8
547.258815366,3,data,27,3,8,240,0,8
547.366040199,2,data,27,2,8,192,0,8
547.460710825,4,data,27,4,5,218,0,8
547.486059863,1,data,27,1,2,240,0,8
547.655553857,6,data,27,6,7,245,0,8
547.759718254,5,data,27,5,8,239,0,8
547.815809857,6,beacon,30,6,65535,10,0,7
547.931177313,1,beacon,30,1,65535,10,0,7
547.958782531,7,data,27,7,4,207,0,8
548.129722679,8,beacon,30,8,65535,10,0,7
548.225210679,8,data,27,8,5,218,0,8
548.226146913,3,data,27,3,8,241,0,8
548.241123005,0,data,27,0,2,243,0,8
548.366040199,2,data,27,2,6,193,0,8
548.460710825,4,data,27,4,3,219,0,8
548.486059863,1,data,27,1,8,241,0,8
548.655553857,6,data,27,6,4,246,0,8
548.759718254,5,data,27,5,3,240,0,8
548.899494846,8,data,27,5,3,240,1,8
548.958782531,7,data,27,7,2,208,0,8
549.203851437,8,data,27,8,1,219,0,8
549.226146913,3,data,27,3,1,242,0,8
549.241123005,0,data,27,0,2,244,0,8
549.366040199,2,data,27,2,6,194,0,8
549.460710825,4,data,27,4,7,220,0,8
549.486059863,1,data,27,1,0,242,0,8
549.655553857,6,data,27,6,8,247,0,8
549.759718254,5,data,27,5,7,241,0,8
549.958782531,7,data,27,7,8,209,0,8
550.179680522,5,beacon,30,5,65535,10,0,7
550.203851437,8,data,27,8,7,220,0,8
550.226146913,3,data,27,3,1,243,0,8
550.241123005,0,data,27,0,5,245,0,8
550.366040199,2,data,27,2,8,195,0,8
550.460710825,4,data,27,4,7,221,0,8
550.486059863,1,data,27,1,0,243,0,8
550.655553857,6,data,27,6,8,248,0,8
550.759718254,5,data,27,5,1,242,0,8
550.958782531,7,data,27,7,3,210,0,8
551.000395817,3,beacon,30,3,65535,10,0,7
551.203851437,8,data,27,8,5,221,0,8
551.226146913,3,data,27,3,6,244,0,8
551.241123005,0,data,27,0,1,246,0,8
551.366040199,2,data,27,2,4,196,0,8
551.460710825,4,data,27,4,7,222,0,8
551.486059863,1,data,27,1,6,244,0,8
551.655553857,6,data,27,6,1,249,0,8
551.759718254,5,data,27,5,8,243,0,8
551.795331038,0,data,27,6,1,249,1,8
551.958782531,7,data,27,7,8,211,0,8
552.203851437,8,data,27,8,6,222,0,8
552.226146913,3,data,27,3,1,245,0,8
552.241123005,0,data,27,0,1,247,0,8
552.366040199,2,data,27,2,6,197,0,8
552.460710825,4,data,27,4,2,223,0,8
552.486059863,1,data,27,1,0,245,0,8
552.655553857,6,data,27,6,8,250,0,8
552.759718254,5,data,27,5,0,244,0,8
552.847284098,7,beacon,30,7,65535,10,0,7
552.958782531,7,data,27,7,8,212,0,8
553.203851437,8,data,27,8,2,223,0,8
553.226146913,3,data,27,3,4,246,0,8
553.241123005,0,data,27,0,5,248,0,8
553.366040199,2,data,27,2,7,198,0,8
553.460710825,4,data,27,4,0,224,0,8
553.486059863,1,data,27,1,5,246,0,8
553.655553857,6,data,27,6,1,251,0,8
